  time  amplitude  omega  amp_cos  amp_sin
   4.76655E+02   2.08226E-03   3.28810E-01  -2.00074E-03   5.76928E-04
   4.80437E+02   2.08130E-03   3.29378E-01  -1.18464E-03  -1.71127E-03
   4.84220E+02   2.08402E-03   3.30025E-01   1.24952E-03  -1.66788E-03
   4.88003E+02   2.08462E-03   3.30067E-01   1.97826E-03   6.57343E-04
   4.91786E+02   2.06823E-03   3.34476E-01  -3.16881E-05   2.06798E-03
   4.95569E+02   2.04240E-03   3.31167E-01  -1.94955E-03   6.08797E-04
   4.99352E+02   2.00609E-03   3.34815E-01  -1.14409E-03  -1.64787E-03
   5.03135E+02   1.98297E-03   3.32963E-01   1.20434E-03  -1.57535E-03
   5.06918E+02   1.94610E-03   3.33519E-01   1.83234E-03   6.55611E-04
   5.10701E+02   1.92174E-03   3.34943E-01  -7.66391E-05   1.92021E-03
   5.14484E+02   1.89536E-03   3.33879E-01  -1.82777E-03   5.01622E-04
   5.18267E+02   1.83320E-03   3.41948E-01  -9.50470E-04  -1.56756E-03
   5.22050E+02   1.80239E-03   3.31452E-01   1.17323E-03  -1.36827E-03
   5.25833E+02   1.72828E-03   3.35661E-01   1.58655E-03   6.85436E-04
   5.29616E+02   1.69538E-03   3.34535E-01  -1.73556E-04   1.68647E-03
   5.33399E+02   1.64946E-03   3.29564E-01  -1.60916E-03   3.62400E-04
   5.37182E+02   1.55857E-03   3.36132E-01  -7.75416E-04  -1.35199E-03
   5.40965E+02   1.52560E-03   3.28742E-01   1.00926E-03  -1.14405E-03
   5.44748E+02   1.43926E-03   3.28563E-01   1.32842E-03   5.53884E-04
   5.48531E+02   1.37547E-03   3.31033E-01  -1.05154E-04   1.37145E-03
   5.52314E+02   1.32834E-03   3.25318E-01  -1.28245E-03   3.46113E-04
   5.56097E+02   1.22437E-03   3.32047E-01  -6.69215E-04  -1.02530E-03
   5.59880E+02   1.17547E-03   3.24163E-01   7.09529E-04  -9.37178E-04
   5.63663E+02   1.08132E-03   3.23782E-01   1.03236E-03   3.21707E-04
   5.67446E+02   1.00110E-03   3.30570E-01   1.81939E-05   1.00093E-03
   5.71229E+02   9.22584E-04   3.16371E-01  -8.52551E-04   3.52589E-04
   5.75012E+02   8.29652E-04   3.27218E-01  -5.50227E-04  -6.20944E-04
   5.78795E+02   7.86766E-04   3.26829E-01   3.84969E-04  -6.86148E-04
   5.82578E+02   6.86226E-04   3.29984E-01   6.74029E-04   1.28802E-04
   5.86361E+02   5.94751E-04   3.50572E-01   3.31553E-05   5.93826E-04
   5.90144E+02   5.17110E-04   3.21988E-01  -4.74561E-04   2.05414E-04
   5.93927E+02   4.15371E-04   3.52513E-01  -2.49969E-04  -3.31736E-04
   5.97710E+02   3.66402E-04   3.58320E-01   2.38768E-04  -2.77921E-04
   6.01493E+02   2.83496E-04   3.63892E-01   2.46646E-04   1.39770E-04
   6.05276E+02   2.49932E-04   4.02572E-01  -1.12674E-04   2.23093E-04
   6.09059E+02   2.06942E-04   4.03712E-01  -1.88607E-04  -8.51599E-05
   6.12842E+02   2.11151E-04   4.36497E-01   1.02078E-04  -1.84837E-04
   6.16624E+02   2.03352E-04   3.99098E-01   1.83674E-04   8.72700E-05
   6.20407E+02   2.23188E-04   3.81965E-01  -6.97255E-05   2.12017E-04
   6.24190E+02   2.46755E-04   3.76248E-01  -2.43187E-04  -4.18113E-05
   6.27973E+02   2.63426E-04   3.57386E-01  -1.27840E-05  -2.63115E-04
   6.31756E+02   2.72399E-04   3.54290E-01   2.61860E-04  -7.50369E-05
   6.35539E+02   2.82617E-04   3.55721E-01   1.36532E-04   2.47450E-04
   6.39322E+02   2.75364E-04   3.19838E-01  -1.78602E-04   2.09586E-04
   6.43105E+02   2.76540E-04   3.38128E-01  -2.53169E-04  -1.11266E-04
   6.46888E+02   2.70889E-04   3.16054E-01   1.05378E-05  -2.70684E-04
   6.50671E+02   2.74207E-04   3.00938E-01   2.53256E-04  -1.05124E-04
   6.54454E+02   2.79948E-04   3.10724E-01   1.98622E-04   1.97283E-04
   6.58237E+02   2.90321E-04   3.05088E-01  -1.03727E-04   2.71159E-04
   6.62020E+02   2.88350E-04   3.09867E-01  -2.88191E-04   9.57724E-06
   6.65803E+02   2.82738E-04   3.00043E-01  -1.27786E-04  -2.52213E-04
   6.69586E+02   2.70829E-04   3.12227E-01   1.76984E-04  -2.05001E-04
   6.73369E+02   2.41457E-04   2.99083E-01   2.32528E-04   6.50584E-05
   6.77152E+02   1.94900E-04   2.97981E-01   3.31141E-05   1.92066E-04
   6.80935E+02   1.61404E-04   2.79704E-01  -1.25156E-04   1.01918E-04
   6.84718E+02   1.11865E-04   2.56848E-01  -1.07251E-04  -3.17988E-05
   6.88501E+02   7.62022E-05   1.59305E-01  -4.79104E-05  -5.92568E-05
   6.92284E+02   6.83407E-05   9.68493E-02  -2.10781E-05  -6.50090E-05
   6.96067E+02   1.38612E-04   1.82274E-01   5.08985E-05  -1.28928E-04
   6.99850E+02   1.88091E-04   2.57889E-01   1.83590E-04  -4.09024E-05
   7.03633E+02   2.46156E-04   2.88753E-01   1.58138E-04   1.88640E-04
   7.07416E+02   3.06742E-04   2.95706E-01  -1.25353E-04   2.79959E-04
   7.11199E+02   3.33707E-04   2.84861E-01  -3.32838E-04   2.40704E-05
   7.14982E+02   3.62391E-04   2.91599E-01  -1.86280E-04  -3.10849E-04
   7.18765E+02   4.05045E-04   2.86326E-01   2.09389E-04  -3.46724E-04
   7.22548E+02   4.14200E-04   2.73569E-01   4.14188E-04   3.06229E-06
   7.26331E+02   4.46580E-04   2.92018E-01   1.97740E-04   4.00415E-04
   7.30114E+02   4.71750E-04   2.88297E-01  -2.78658E-04   3.80654E-04
   7.33897E+02   4.74128E-04   2.81552E-01  -4.70356E-04  -5.96869E-05
   7.37680E+02   4.99047E-04   2.92225E-01  -1.66000E-04  -4.70629E-04
   7.41463E+02   4.85488E-04   2.94997E-01   3.40353E-04  -3.46207E-04
   7.45246E+02   4.79910E-04   2.91008E-01   4.57478E-04   1.45006E-04
   7.49029E+02   4.53636E-04   2.96237E-01   6.47343E-05   4.48994E-04
   7.52812E+02   4.10705E-04   2.99614E-01  -3.43415E-04   2.25266E-04
   7.56594E+02   3.94422E-04   2.99079E-01  -3.36078E-04  -2.06447E-04
   7.60377E+02   3.34883E-04   3.06998E-01   4.72022E-05  -3.31540E-04
   7.64160E+02   2.85031E-04   2.92235E-01   2.70214E-04  -9.07044E-05
   7.67943E+02   2.54300E-04   3.06630E-01   1.70470E-04   1.88702E-04
   7.71726E+02   2.14676E-04   2.81899E-01  -6.99164E-05   2.02972E-04
   7.75509E+02   1.97770E-04   2.89285E-01  -1.95703E-04   2.85186E-05
   7.79292E+02   1.81710E-04   3.20103E-01  -8.78429E-05  -1.59067E-04
   7.83075E+02   1.78606E-04   3.01137E-01   1.05892E-04  -1.43829E-04
   7.86858E+02   1.73923E-04   3.16318E-01   1.68057E-04   4.47896E-05
   7.90641E+02   1.87437E-04   3.24111E-01   1.57697E-05   1.86772E-04
   7.94424E+02   2.19124E-04   3.63867E-01  -2.10679E-04   6.02468E-05
   7.98207E+02   2.09108E-04   3.19300E-01  -1.25117E-04  -1.67546E-04
   8.01990E+02   2.33577E-04   3.27526E-01   1.31424E-04  -1.93096E-04
   8.05773E+02   2.49753E-04   3.21295E-01   2.42460E-04   5.99122E-05
   8.09556E+02   2.51890E-04   3.08541E-01   4.04648E-05   2.48618E-04
   8.13339E+02   2.73653E-04   2.79785E-01  -2.13861E-04   1.70732E-04
   8.17122E+02   2.85629E-04   3.03350E-01  -2.54159E-04  -1.30334E-04
   8.20905E+02   3.10544E-04   2.96959E-01   8.20746E-06  -3.10436E-04
   8.24688E+02   3.24454E-04   2.98003E-01   2.96647E-04  -1.31418E-04
   8.28471E+02   3.18632E-04   3.09591E-01   2.32237E-04   2.18157E-04
   8.32254E+02   3.26472E-04   3.11623E-01  -1.15683E-04   3.05289E-04
   8.36037E+02   3.15404E-04   2.90286E-01  -3.13482E-04   3.47630E-05
   8.39820E+02   3.11528E-04   3.23015E-01  -1.38101E-04  -2.79245E-04
   8.43603E+02   2.96085E-04   2.94803E-01   1.80586E-04  -2.34638E-04
   8.47386E+02   2.81123E-04   3.31469E-01   2.65115E-04   9.35107E-05
   8.51169E+02   2.78935E-04   2.98078E-01   2.89796E-05   2.77425E-04
   8.54952E+02   2.60098E-04   3.17139E-01  -2.31285E-04   1.18987E-04
   8.58735E+02   2.57014E-04   3.30528E-01  -1.83576E-04  -1.79879E-04
   8.62518E+02   2.50893E-04   2.86239E-01   7.10855E-05  -2.40612E-04
   8.66301E+02   2.35455E-04   3.21925E-01   2.34947E-04  -1.54579E-05
   8.70084E+02   2.44136E-04   3.21159E-01   9.98962E-05   2.22763E-04
   8.73867E+02   2.26925E-04   2.83627E-01  -1.37584E-04   1.80460E-04
   8.77650E+02   2.26366E-04   3.19883E-01  -2.16868E-04  -6.48831E-05
   8.81433E+02   2.17443E-04   2.80945E-01  -4.68756E-05  -2.12330E-04
   8.85216E+02   2.20096E-04   3.19826E-01   1.84321E-04  -1.20284E-04
   8.88999E+02   2.03568E-04   2.77547E-01   1.81332E-04   9.25137E-05
   8.92781E+02   1.89403E-04   2.99026E-01  -6.09381E-06   1.89305E-04
   8.96564E+02   1.76877E-04   3.07198E-01  -1.64488E-04   6.50310E-05
   9.00347E+02   1.51076E-04   2.78920E-01  -1.17600E-04  -9.48369E-05
   9.04130E+02   1.28030E-04   2.73744E-01   1.82993E-05  -1.26715E-04
   9.07913E+02   1.03040E-04   3.35438E-01   1.01750E-04  -1.62556E-05
   9.11696E+02   7.02689E-05   1.77219E-01   6.12583E-05   3.44258E-05
   9.15479E+02   6.17590E-05   2.99011E-01  -4.46421E-06   6.15974E-05
   9.19262E+02   1.60788E-05  -5.46819E-02   2.15628E-06   1.59335E-05
   9.23045E+02   3.71289E-05   2.75439E-01  -2.92556E-05   2.28619E-05
   9.26828E+02   7.39730E-05   6.23407E-02  -6.73159E-05   3.06688E-05
   9.30611E+02   6.84698E-05   2.78627E-01  -5.54647E-05  -4.01470E-05
   9.34394E+02   1.10453E-04   2.53330E-01   1.55572E-06  -1.10442E-04
   9.38177E+02   1.16086E-04   2.96585E-01   1.05287E-04  -4.88923E-05
   9.41960E+02   1.13562E-04   2.42145E-01   1.00661E-04   5.25705E-05
