  r/a  gpsi_sqrt  q  m=0cos  m=0sin  m=1cos  m=1sin  m=2cos  m=2sin  m=3cos  m=3sin  m=4cos  m=4sin  m=5cos  m=5sin  m=6cos  m=6sin  m=7cos  m=7sin  m=8cos  m=8sin  m=9cos  m=9sin  m=10cos  m=10sin  m=11cos  m=11sin  m=12cos  m=12sin  m=13cos  m=13sin  m=14cos  m=14sin  m=15cos  m=15sin  m=16cos  m=16sin  m=17cos  m=17sin  m=18cos  m=18sin  m=19cos  m=19sin  m=20cos  m=20sin  m=21cos  m=21sin  m=22cos  m=22sin  m=23cos  m=23sin  m=24cos  m=24sin  m=25cos  m=25sin  m=26cos  m=26sin  m=27cos  m=27sin  m=28cos  m=28sin  m=29cos  m=29sin  m=30cos  m=30sin  m=31cos  m=31sin  m=32cos  m=32sin  m=33cos  m=33sin  m=34cos  m=34sin  m=35cos  m=35sin  m=36cos  m=36sin  m=37cos  m=37sin  m=38cos  m=38sin  m=39cos  m=39sin  m=40cos  m=40sin  m=41cos  m=41sin  m=42cos  m=42sin  m=43cos  m=43sin  m=44cos  m=44sin  m=45cos  m=45sin  m=46cos  m=46sin  m=47cos  m=47sin  m=48cos  m=48sin  m=49cos  m=49sin  m=50cos  m=50sin  m=51cos  m=51sin  m=52cos  m=52sin  m=53cos  m=53sin  m=54cos  m=54sin  m=55cos  m=55sin  m=56cos  m=56sin  m=57cos  m=57sin  m=58cos  m=58sin  m=59cos  m=59sin  m=60cos  m=60sin  m=61cos  m=61sin  m=62cos  m=62sin  m=63cos  m=63sin  m=64cos  m=64sin
   2.61024E-01   3.35856E-01   1.13674E+00   3.04301E-07  -3.02979E-07   5.11131E-07  -7.26095E-07  -2.54449E-06   5.24076E-07  -4.70955E-06   4.76097E-06   2.03966E-06   6.47342E-05   2.09971E-04   1.70631E-04  -1.32839E-05   3.11157E-05  -4.97800E-06  -2.44371E-06   3.04352E-06  -2.28193E-06  -4.40093E-06  -3.88275E-06  -4.53470E-07  -7.80686E-07  -2.33879E-07   1.80438E-06  -8.14801E-07  -5.94450E-07  -1.20349E-06  -3.23246E-07  -1.02889E-07  -1.19035E-07   4.24212E-07   9.65485E-08   2.76805E-08   3.14608E-07  -2.47453E-07   5.03384E-08  -1.63410E-07  -2.02451E-07  -6.40569E-07  -5.89777E-07  -1.27081E-07  -1.87055E-07   3.47249E-08  -3.57065E-07   4.82905E-07  -1.62481E-07   6.90588E-07   1.42838E-07  -1.98989E-07   2.71843E-07  -1.80366E-07  -4.75015E-08  -3.58453E-08  -1.70534E-07  -1.32523E-07   1.34528E-07  -1.76463E-07   3.91240E-07  -1.90186E-07   5.62450E-08  -9.28746E-08   2.65908E-07   4.44692E-08   1.92702E-07   2.45324E-08   3.36847E-07  -1.27970E-07  -5.77640E-08   2.99965E-07   1.75526E-07  -2.59367E-08   2.29942E-07   3.88814E-08   1.44692E-07  -4.60498E-08  -3.42326E-07   2.36067E-07  -1.32782E-07   1.31437E-07   4.66035E-08  -1.06116E-07  -6.73134E-08   1.83937E-07   1.25509E-07  -6.74110E-08   7.41153E-08   3.62759E-08  -4.50978E-08  -1.41316E-07  -2.95466E-07   2.11779E-07   6.31906E-08   1.26453E-07   1.17933E-07  -1.06920E-07  -1.77619E-07   1.38437E-07  -1.19339E-07  -3.08005E-08  -1.55403E-07   1.01844E-07  -8.69934E-08  -3.29598E-08  -1.39476E-07   1.56244E-07   1.37591E-07   2.15121E-08   5.69755E-08  -1.39889E-07  -1.57537E-07   1.94112E-07   7.27395E-08  -4.77240E-08  -9.45638E-08   4.23810E-08   2.12395E-08   8.49257E-08   2.63902E-07  -1.04072E-07   6.40024E-09   3.30051E-08  -1.33462E-08   2.45464E-08  -1.30255E-08   4.67069E-08  -2.06214E-07   7.98905E-08  -1.31821E-07   2.29532E-08  -4.51986E-08
   2.65628E-01   3.41490E-01   1.14159E+00   3.11992E-07  -4.41547E-07   4.95575E-07  -2.49502E-07  -1.97443E-06   1.10191E-06  -5.38458E-06   5.18553E-06   3.54573E-06   6.29608E-05   2.42287E-04   1.60729E-04  -6.98607E-06   3.99756E-05  -7.08745E-06  -4.84126E-07   2.13607E-06  -2.88909E-06  -4.65596E-06  -3.33392E-06  -8.66717E-07  -1.30725E-06   4.00274E-08   1.96649E-06  -1.00148E-06  -3.98522E-07  -1.30016E-06  -2.71744E-07  -2.61280E-07  -1.49545E-07   5.80639E-07   2.19012E-07  -1.66379E-07   1.55911E-08  -2.63443E-07   1.63807E-07  -6.15386E-08  -3.82252E-08  -6.66904E-07  -3.27882E-07  -4.22507E-07  -2.89244E-07   5.46855E-09  -4.18587E-07   6.63665E-07   3.01440E-07   4.29724E-07   4.37802E-07  -1.77595E-07   3.78123E-07  -3.18611E-07  -1.77996E-07   2.79377E-07   2.33693E-07  -3.80276E-07   3.09587E-07  -2.30184E-07   6.29223E-07  -4.63276E-07   5.27741E-08   7.67902E-09   4.44352E-07  -2.10521E-07   1.38308E-07   4.64596E-09   3.25878E-07  -4.00841E-08   1.42316E-07   2.22996E-07   1.78126E-07  -3.12120E-08  -3.30150E-08   6.40628E-09  -1.21875E-07   3.45684E-07  -6.71324E-08   1.26249E-07  -1.26461E-07   4.46366E-08  -2.53051E-07  -7.05688E-08  -2.86328E-07   2.87274E-07  -7.96534E-08   9.46997E-08  -2.79231E-08  -8.48643E-08  -1.68280E-07   1.45208E-07  -3.72999E-08  -1.30114E-07  -8.40661E-08  -2.19973E-08  -1.96169E-07  -4.00144E-09  -9.79118E-08   2.50648E-07   1.97523E-07   3.04087E-08   1.41287E-07  -1.90574E-07  -9.02202E-08   2.04160E-07   8.06992E-08  -1.33500E-07   1.90449E-08   7.17431E-08   9.55354E-08   6.69939E-08   2.19517E-07   7.47902E-08   1.19268E-07  -2.88067E-09  -9.47314E-08  -1.08904E-07  -1.91473E-07   1.90935E-07  -5.39327E-08  -5.70626E-08  -1.16802E-07   4.44424E-08  -6.09136E-08   2.01457E-07   7.57099E-08  -2.31183E-07  -2.46962E-07   5.79939E-08  -1.84471E-07   8.05632E-08   1.62832E-08
   2.70236E-01   3.47060E-01   1.14651E+00   7.21533E-07  -1.37250E-08   7.43176E-08   6.45455E-07  -1.11644E-06   1.73470E-06  -6.43096E-06   5.44427E-06   6.07539E-06   6.13096E-05   2.71440E-04   1.47141E-04   2.18458E-06   4.79451E-05  -9.09729E-06   1.96498E-06   1.24453E-06  -3.00780E-06  -4.87648E-06  -2.45195E-06  -1.06165E-06  -1.28756E-06  -3.79853E-07   1.71486E-06  -9.20141E-07  -2.40930E-07  -1.37628E-06  -5.10410E-08   1.06172E-07   5.76029E-07   1.63476E-07   4.58788E-07  -2.75304E-07  -2.69346E-07  -4.74167E-07   2.31869E-07   2.83046E-07   3.17190E-07  -9.58505E-07  -1.02095E-07  -4.54158E-07  -1.72846E-07  -1.10828E-07  -3.11995E-07   6.85868E-07   6.14881E-07   2.08796E-07   5.83461E-07  -3.37742E-08   5.39371E-07  -1.64500E-07  -8.45848E-08   1.56811E-07   1.49977E-07  -5.88602E-07  -6.63205E-09  -3.55074E-07   6.52870E-07  -1.37914E-07   3.70756E-07  -3.87823E-07   4.35711E-07  -2.08003E-07  -2.18816E-07  -1.87412E-07  -8.39638E-09   4.05913E-07   2.86767E-07   2.18400E-08   1.72086E-07  -1.62940E-07  -1.58464E-07  -6.46062E-08  -2.80609E-07   3.93027E-07  -1.99498E-07   1.93569E-07  -2.05016E-07   6.16243E-08  -2.54470E-07   2.02375E-07  -6.49346E-08  -7.97079E-08  -1.39740E-07   7.20249E-08  -2.22160E-07   1.79812E-09  -6.13732E-08   2.81343E-07   1.21110E-07  -1.09388E-07   2.83391E-08  -5.96113E-08  -2.86650E-08   1.30039E-07   5.37383E-08  -1.34419E-07   1.35024E-08   6.59076E-08   3.67556E-08   1.63663E-07   1.47909E-07   1.80826E-07   1.07927E-07  -1.39948E-07  -9.01658E-08  -1.15287E-07  -2.32250E-07   1.81773E-07  -9.18005E-08  -1.79335E-07  -1.33291E-07   8.22001E-08  -1.47947E-07   1.73530E-07   1.47543E-08  -2.15032E-07  -2.06192E-07   3.26655E-08  -2.47186E-07  -3.55871E-09  -3.72425E-08   1.71598E-07   5.39997E-08   2.91872E-08   1.48822E-07   9.66560E-08   1.52800E-07   8.41265E-08   7.82994E-08
   2.74848E-01   3.52542E-01   1.15153E+00   4.24370E-07  -1.53227E-08  -9.73438E-07   4.35479E-07  -1.48686E-07   1.32762E-06  -6.40695E-06   6.07494E-06   8.67598E-06   5.94045E-05   2.95829E-04   1.28839E-04   1.31235E-05   5.27433E-05  -9.19603E-06   5.03762E-06   2.31899E-07  -2.50154E-06  -5.27281E-06  -2.39533E-06  -1.87484E-06  -2.25253E-06  -2.85445E-07   1.05826E-06  -4.05917E-07  -8.29365E-08  -1.75238E-06  -2.46532E-07  -1.85071E-07   1.21725E-07   2.16118E-07   1.93078E-07   2.19116E-08  -3.12685E-07  -6.69273E-07   1.10701E-07  -2.52864E-07  -3.03996E-07  -8.92388E-07  -5.52717E-07  -2.41276E-07  -2.37263E-07   7.91428E-08  -1.77799E-07   6.33977E-08   2.19980E-07  -5.44777E-08   7.14418E-08   1.93790E-07   3.96801E-07   1.54133E-07  -8.04778E-08  -1.07584E-07  -2.91205E-08  -6.35168E-07  -4.62911E-07  -4.00696E-07   5.64348E-07  -1.04330E-07   2.60468E-07  -4.82420E-07   4.30311E-07  -9.69885E-08  -2.00129E-07  -6.97582E-08   5.79100E-08  -4.03751E-08   1.21754E-07   6.27393E-09   4.03907E-08   1.12606E-07   1.53505E-07   3.42810E-07   1.98248E-07  -6.47950E-10  -1.57539E-07   1.82360E-07  -4.12135E-07   3.29577E-07  -5.73355E-08   4.27963E-07   2.17729E-07   3.58634E-09   1.05523E-07  -3.41886E-08  -3.70837E-08   1.74352E-07   6.14288E-08  -3.92676E-08   4.89424E-08   8.48352E-08  -2.91796E-09   1.17880E-07   1.56034E-07   1.24670E-07   1.11229E-07  -2.73546E-07  -3.41937E-08  -7.18831E-08  -1.42525E-07   2.02745E-07  -5.05315E-08  -5.76778E-08  -7.83172E-08   7.30999E-08  -1.05184E-07  -8.17352E-08  -1.11938E-07  -1.14265E-07  -2.35066E-07  -9.43161E-08  -1.65436E-07   4.76889E-08  -4.25005E-08   1.58782E-07   6.25303E-09  -7.84709E-08   6.05028E-08   1.97282E-07   8.59698E-08   8.93337E-08   9.76248E-08  -2.13281E-07  -7.59132E-08   1.78425E-07  -3.36693E-08   1.30184E-07   6.88945E-08  -1.08882E-07  -1.41139E-07
   2.79466E-01   3.58031E-01   1.15665E+00  -8.12250E-09  -1.14637E-07  -1.72048E-06   3.79227E-08   3.90999E-07   5.33370E-07  -5.97082E-06   6.59185E-06   1.11137E-05   5.72655E-05   3.16289E-04   1.07751E-04   2.45654E-05   5.47169E-05  -7.85656E-06   8.05713E-06  -7.86636E-07  -1.66846E-06  -5.22987E-06  -2.50842E-06  -2.79445E-06  -2.98891E-06  -2.58037E-07   3.39270E-07  -1.99746E-07  -1.97369E-07  -1.72779E-06  -4.07839E-07  -3.48791E-07  -4.11372E-08   3.98064E-07   1.32839E-07  -8.65554E-09  -5.10074E-07  -6.99855E-07   2.05606E-08  -3.95225E-07  -4.42254E-07  -7.32768E-07  -5.71187E-07  -3.89990E-07  -2.76783E-07   5.50154E-08  -1.74825E-07   1.01306E-07   3.83201E-07   1.15266E-07   2.85359E-07   1.95655E-07   5.57020E-07   1.35023E-07  -1.70063E-07   1.56651E-07   8.10199E-08  -2.75050E-07  -2.48428E-07  -3.91040E-07   9.30872E-07  -5.33167E-07   3.66091E-07  -4.16195E-07   6.28176E-07   1.85594E-07   1.46266E-07   1.18442E-07   2.54390E-07  -1.34535E-07   2.76961E-07   1.25385E-07   1.54913E-07   9.79422E-08   2.73215E-07   2.48673E-07   1.96813E-07   2.37506E-07  -5.93784E-08   3.30051E-07  -2.31097E-07   2.82878E-07  -1.61797E-07  -4.31676E-08  -1.43286E-07   1.33167E-07  -2.02146E-07   2.07235E-07   1.95869E-08  -5.33460E-10  -5.51335E-09  -3.51540E-07  -1.29020E-07  -1.10988E-07  -2.69195E-07   1.31923E-07  -1.92443E-07  -1.04792E-07  -1.22096E-07   2.01922E-08  -1.09819E-07  -8.09876E-08  -4.57676E-08  -1.77161E-07  -1.45706E-07  -2.17892E-07  -1.39536E-07   1.34700E-07  -9.35500E-08   2.64095E-07   7.15678E-08  -4.83216E-08   1.53178E-07   1.10891E-07   5.77673E-08   1.75706E-08   9.00416E-08  -4.13285E-08  -2.56479E-08   1.74272E-07   4.75510E-08   1.90743E-07   1.34441E-07   5.15787E-08   6.45381E-09  -3.28214E-08  -1.08623E-08  -3.42830E-08  -1.34845E-07  -1.02754E-07  -2.02254E-07  -1.16585E-07  -1.32017E-07
   2.84087E-01   3.63601E-01   1.16184E+00  -1.51501E-07  -8.68203E-08  -1.76694E-06  -1.56068E-07   7.32384E-07  -1.57480E-07  -5.55103E-06   6.88250E-06   1.35099E-05   5.49593E-05   3.33184E-04   8.49706E-05   3.57316E-05   5.41967E-05  -5.68641E-06   1.05749E-05  -1.62279E-06  -5.52817E-07  -4.56646E-06  -2.51999E-06  -3.00740E-06  -2.93594E-06  -4.94804E-07  -1.13280E-07  -2.74253E-07  -4.77989E-07  -1.47837E-06  -4.48752E-07   1.58164E-07   2.90065E-07   4.63324E-07   4.70516E-07  -2.40211E-07  -5.10313E-07  -7.87915E-07  -1.47106E-09   5.78373E-09  -2.25456E-07  -3.95905E-07  -1.95206E-07  -4.38859E-07  -8.97517E-08  -7.59557E-08  -5.51650E-08   4.38618E-07   5.37647E-07   3.08081E-07   6.00030E-07   2.71561E-07   8.39427E-07   4.13738E-09  -1.12154E-07   3.55547E-07   1.70190E-07  -1.43197E-07  -1.97662E-07  -3.13893E-07   1.02461E-06  -4.63104E-07   5.30102E-07  -3.66704E-07   7.54053E-07   4.42941E-08   1.02128E-07   1.03479E-08   2.69529E-08   2.05270E-08   1.93012E-07   1.73320E-07   2.09883E-07  -9.48648E-08   2.26103E-07  -5.48333E-08   6.40290E-08   3.29120E-07  -2.38205E-07   3.50749E-07  -2.73013E-07   1.27347E-07  -2.53827E-07  -1.75201E-07  -2.03205E-07   3.23756E-09  -3.18676E-07   2.37111E-09  -1.95791E-07  -1.00225E-07  -1.12974E-07  -5.67995E-08  -1.44626E-07  -5.79889E-08  -4.59575E-08  -1.02288E-07  -8.90083E-08  -1.42295E-07  -7.07342E-08   1.81430E-07  -8.26870E-08   1.66338E-07   7.51161E-08  -4.29613E-08   1.56453E-07   1.09178E-07   1.05509E-07   6.49376E-08   1.13244E-07  -7.27242E-09   4.42756E-09   1.38245E-07   1.52608E-08   2.74281E-07  -4.15623E-09   4.91282E-08   3.01843E-08  -1.69443E-07  -8.61886E-10  -1.22288E-09  -2.16027E-07  -9.69624E-08  -1.26888E-07  -1.42816E-07  -1.59142E-07   1.42440E-07  -1.43367E-07  -8.32123E-08  -7.86516E-10  -1.64886E-07  -8.35780E-08  -6.34777E-08  -7.10146E-08
   2.88713E-01   3.69088E-01   1.16713E+00  -2.75773E-07  -4.72253E-08  -1.98630E-06  -3.96220E-07   3.13491E-07  -9.24669E-07  -4.78069E-06   6.89001E-06   1.57645E-05   5.26097E-05   3.46386E-04   6.13054E-05   4.51237E-05   5.11356E-05  -2.54491E-06   1.21018E-05  -1.72655E-06   7.46681E-07  -3.82207E-06  -2.52576E-06  -3.36307E-06  -2.53772E-06  -9.74122E-07  -4.32694E-07  -1.49353E-07  -7.39182E-07  -1.17933E-06  -3.33158E-07   2.29061E-07   5.68563E-07   3.70648E-07   6.62127E-07  -7.47896E-08  -4.19783E-07  -6.88964E-07   3.82848E-08  -6.44352E-08  -1.08873E-07  -5.64035E-07  -8.72756E-08  -4.02500E-07  -8.58550E-08   9.50531E-08   2.53356E-08   3.62348E-07   6.49206E-07  -1.42079E-07   5.55712E-07   2.20378E-07   6.99900E-07   2.78791E-07  -1.19921E-07   3.29091E-07   2.04062E-07  -5.39702E-07  -4.49488E-07  -5.50003E-07   7.48163E-07  -3.12898E-07   3.23413E-07  -4.21135E-07   8.79134E-07  -2.33548E-07   6.64298E-08  -2.91405E-07  -2.40799E-07  -5.82230E-08  -2.90530E-08  -1.27881E-08   1.15298E-07  -3.30738E-07   1.97629E-07  -1.59587E-07  -2.36411E-08   1.92906E-07  -2.62382E-07   1.26706E-07  -3.60113E-07   4.12791E-08  -3.39528E-07   1.06863E-07  -2.94419E-07   8.57233E-08  -1.65379E-07  -8.45853E-08  -1.26650E-07  -7.63434E-08  -1.32759E-07   1.72839E-07  -1.22429E-07   1.24961E-07   3.32258E-08   4.11019E-08   1.00474E-07   9.53451E-08   4.30172E-08   7.07076E-08   7.94339E-08   5.70301E-08   3.26646E-08   8.63507E-08   2.07005E-08   1.82291E-07  -2.96956E-08  -2.09462E-08   3.97578E-08  -1.19717E-07  -8.93277E-09  -1.30631E-08  -1.50157E-07  -4.64319E-08  -9.74257E-08  -6.97357E-08  -1.48008E-07   7.36808E-08  -1.21900E-07  -2.78811E-08  -4.23751E-08  -1.47291E-07   9.39410E-09  -6.89477E-08  -5.16365E-08   4.12590E-08  -8.12891E-08   1.15645E-08   2.17299E-08   1.48872E-07   2.18758E-08   2.94473E-07   1.84853E-09
   2.93344E-01   3.74494E-01   1.17252E+00  -5.68092E-07  -1.53246E-07  -2.31838E-06  -8.88488E-07  -7.75343E-07  -1.68088E-06  -4.16540E-06   6.53938E-06   1.72210E-05   4.98681E-05   3.56228E-04   3.73200E-05   5.18037E-05   4.60322E-05   5.74432E-07   1.21303E-05  -1.37638E-06   1.85058E-06  -3.30260E-06  -2.58050E-06  -3.82059E-06  -2.02894E-06  -1.68450E-06  -6.56071E-07  -2.99848E-07  -1.00407E-06  -1.18782E-06  -4.20986E-07  -7.20217E-08   5.89762E-07   4.81434E-08   5.26731E-07  -7.54834E-08  -4.13206E-07  -6.72425E-07  -3.36270E-08  -2.72244E-07  -2.57017E-08  -7.60052E-07  -1.85435E-07  -4.86828E-07  -2.33074E-07   2.34188E-08  -2.01561E-08   2.96154E-07   5.98841E-07  -3.89277E-07   3.33656E-07   7.67521E-08   4.81601E-07   1.96517E-07  -1.91662E-07   2.22050E-07   2.43036E-07  -3.84709E-07  -5.93841E-07  -4.12321E-07   6.48660E-07  -4.26945E-07   3.37842E-07  -5.63248E-07   8.87314E-07  -3.68176E-08   1.57616E-08   3.79608E-08  -3.60092E-07  -3.42502E-08   5.38569E-08  -9.65055E-08   1.17664E-07  -2.03609E-07   1.73086E-07   1.77692E-07   1.25174E-08   4.56618E-07  -7.75462E-08   3.33752E-07  -3.15598E-07   3.26142E-07  -3.49928E-07   2.51437E-07  -1.29338E-07   1.63822E-07  -7.00970E-08   1.96194E-07  -1.17086E-07   1.81542E-07  -1.36186E-07   6.90045E-08   5.00856E-08  -8.77441E-08  -2.50766E-08   4.14547E-08  -6.72542E-08   1.59630E-07  -2.89004E-08  -8.52479E-08   9.30197E-08  -1.54062E-07   3.33564E-08  -7.75107E-08  -1.04787E-07  -4.67403E-08   1.78494E-08  -9.86533E-08  -5.30852E-08  -1.51280E-08  -1.08457E-07  -1.08285E-07  -6.82661E-08  -1.95370E-07   3.76670E-08  -1.74967E-07  -7.94056E-08   1.47220E-08  -1.74961E-07   6.27665E-08  -1.27934E-08   8.38020E-08  -3.94884E-08   1.19255E-07  -5.87927E-08   1.20661E-08   9.76351E-08   6.92357E-08  -4.11877E-08   6.58374E-08  -6.10836E-08   7.07250E-08   1.41587E-08
   2.97979E-01   3.80011E-01   1.17799E+00  -7.15635E-07  -4.27749E-07  -2.20033E-06  -1.38897E-06  -1.86989E-06  -2.13931E-06  -3.85576E-06   6.28516E-06   1.82394E-05   4.69402E-05   3.63971E-04   1.42206E-05   5.65689E-05   4.01134E-05   3.30935E-06   1.11817E-05  -6.89800E-07   2.72296E-06  -2.70329E-06  -2.61488E-06  -3.66144E-06  -1.49651E-06  -2.22538E-06  -4.33669E-07  -6.49424E-07  -9.53920E-07  -1.25983E-06  -4.73825E-07  -1.26618E-07   3.86121E-07  -7.47010E-10   3.72958E-07  -5.77995E-09  -2.89570E-07  -6.17176E-07   4.09408E-08  -1.25258E-07  -1.38714E-07  -6.49237E-07  -3.16593E-07  -4.28786E-07  -3.24333E-07  -1.21465E-07   8.83009E-08   4.81109E-07   4.53446E-07  -2.39876E-07   1.61706E-07   1.57500E-07   3.33900E-07   1.51063E-07  -1.39835E-07   3.16279E-07   1.60681E-07  -6.07086E-08  -7.07920E-07  -1.03631E-07   5.48929E-07  -3.14719E-07   3.31887E-07  -5.69107E-07   8.17526E-07   1.49267E-07   4.13998E-08   2.15987E-07  -3.97380E-07   1.22762E-07  -5.72757E-08   1.02037E-07  -1.96114E-08  -1.21026E-07   2.46682E-07   4.05476E-08   2.92213E-07   4.40774E-07  -5.19635E-08   4.52961E-07  -3.62783E-07   3.89807E-07  -3.53352E-07   7.37484E-08  -1.06631E-08  -3.49469E-08  -1.51946E-07   6.38365E-08  -1.77938E-07   3.76740E-08  -4.98461E-08  -1.20888E-07  -1.45881E-08  -2.01090E-07  -1.16435E-07  -1.29462E-07  -6.76879E-08  -7.04109E-08   1.59314E-07  -1.38619E-07   2.16522E-08  -3.45474E-08  -8.85455E-08  -4.85513E-08   5.03748E-08  -8.71734E-08   9.41084E-08  -8.85052E-08  -9.34278E-08   8.98802E-08  -1.52944E-07   5.38723E-08  -3.42829E-08   4.14063E-08  -1.34763E-07   1.34669E-07  -1.78881E-07   7.81912E-08   6.34560E-08   8.03318E-08  -3.53746E-10   1.27892E-07  -1.31923E-07   1.79921E-07  -6.71583E-08   3.95690E-08   7.48351E-08  -8.75604E-09  -5.99974E-08  -6.34441E-08  -1.03653E-08  -1.39075E-07   1.01479E-07
   3.02619E-01   3.85495E-01   1.18354E+00  -5.68400E-07  -7.55266E-07  -1.69628E-06  -1.67862E-06  -2.70717E-06  -2.27432E-06  -3.68696E-06   5.83321E-06   1.90091E-05   4.35978E-05   3.70007E-04  -7.10032E-06   5.98018E-05   3.44200E-05   5.37528E-06   9.25209E-06   3.21542E-07   3.04079E-06  -2.03170E-06  -2.56449E-06  -2.91571E-06  -9.54966E-07  -2.32120E-06   1.05434E-08  -8.42485E-07  -8.23818E-07  -1.26671E-06  -5.63843E-07  -3.02010E-08   1.19204E-07   1.97221E-07   1.23204E-07   2.54773E-07  -3.19693E-07  -3.60151E-07  -2.56795E-08   1.21187E-07  -1.65579E-07  -4.62825E-07  -2.90671E-07  -2.74948E-07  -5.00369E-07  -2.64943E-08  -1.99956E-07   6.48622E-07   3.80114E-07  -8.16898E-08   1.74840E-07   9.29267E-08   2.35856E-07   2.73032E-07  -4.94992E-07   3.05665E-07   4.97318E-09   2.06523E-07  -5.60170E-07   4.99089E-08   6.07700E-07  -6.61665E-08  -3.99399E-08  -4.67825E-07   6.45913E-07   1.86889E-07   2.90271E-07   1.31386E-07  -1.31209E-07   1.37341E-07  -1.53974E-07   2.25181E-07  -1.19025E-07  -1.91014E-07   4.26809E-07  -1.32169E-07   4.25039E-07   2.11590E-07   2.33693E-08   3.81036E-07  -2.84010E-07   2.34041E-07  -2.16431E-07   3.22329E-08  -2.20015E-07  -1.21708E-07  -2.60764E-07   8.97932E-09  -8.30697E-08  -2.69772E-08   9.12183E-08  -1.48121E-07  -1.11148E-07  -9.14276E-08  -1.87199E-07  -7.53803E-08  -1.70270E-09   5.38986E-08   4.16339E-08  -4.94382E-08  -5.92494E-08   7.38816E-08  -1.00542E-07   4.42664E-08   1.20083E-09   3.91770E-08  -1.49203E-07   7.07990E-08  -1.17905E-07   8.44610E-08   2.60039E-08   1.01703E-07  -9.43448E-08   4.59721E-08  -1.36857E-07   1.04911E-07  -3.13190E-08   3.43347E-08   3.03090E-08  -6.08692E-08  -5.64646E-08  -4.86270E-08   6.61089E-08  -1.16999E-07   2.26118E-07  -8.63921E-08  -4.41440E-08  -3.52404E-08  -9.26738E-08  -6.40556E-08   5.64072E-08  -5.22915E-08  -5.33155E-08
   3.07264E-01   3.90903E-01   1.18921E+00  -5.72924E-07  -5.95199E-07  -1.34814E-06  -9.93947E-07  -3.69877E-06  -1.52635E-06  -3.78639E-06   5.25708E-06   1.92006E-05   4.01969E-05   3.74111E-04  -2.52981E-05   6.17126E-05   3.05103E-05   6.36099E-06   6.71284E-06   1.14459E-06   2.79707E-06  -1.65368E-06  -2.02412E-06  -2.30766E-06   1.63424E-07  -2.16853E-06   6.68233E-07  -1.09638E-06  -4.87454E-07  -1.36700E-06  -4.23187E-07  -3.38036E-07   5.95472E-07   2.32495E-07   1.92116E-07   3.02734E-07  -2.26968E-07  -1.57434E-07   9.47370E-10   7.00684E-09   3.17452E-07  -5.50225E-07   4.20174E-08  -4.49849E-07  -3.76137E-07  -8.47124E-08  -3.65811E-07   5.48184E-07   5.96914E-07  -1.16976E-07   3.78962E-07  -2.04703E-07   3.20040E-07   9.49446E-08  -4.31166E-07   1.68682E-07   1.81086E-07   2.11581E-07  -3.41035E-07   3.64311E-08   6.39318E-07  -1.52400E-07   1.31011E-07  -4.73190E-07   8.37110E-07   4.29979E-08   4.48143E-07   1.01055E-07  -3.50423E-07  -1.24868E-07  -1.26545E-08   2.26749E-07   1.20206E-07  -2.78895E-07   4.24345E-07  -2.35422E-07   7.45632E-08   1.81538E-07  -3.46293E-08   3.17178E-07  -4.45834E-08   2.82242E-07  -1.92597E-07  -5.35644E-08  -3.25096E-07   6.97179E-08  -3.91430E-07   4.64620E-08  -1.68142E-07   1.24865E-07  -2.47337E-07  -1.16415E-07  -1.35097E-07  -2.19854E-08  -1.01360E-07   3.41990E-08  -1.43972E-07   1.25799E-07  -3.16386E-07   1.56813E-07  -1.55238E-07   8.50612E-08   8.89701E-08   1.23275E-07  -5.69195E-08  -2.12575E-08  -7.54276E-08   9.34298E-08  -5.08639E-08  -1.41307E-08   6.84397E-08  -4.23420E-08  -3.02296E-08  -4.37266E-08   7.60904E-08  -4.02756E-08   1.24691E-07   2.91882E-08  -1.07626E-07  -4.30911E-08  -6.59192E-08  -5.20644E-09   2.37717E-08  -6.51859E-08   6.83839E-08  -1.01375E-07   2.15453E-09  -2.23999E-08   5.91173E-08   1.16412E-08  -4.97436E-08   4.48558E-08  -2.42327E-07
