  time  amplitude  omega  amp_cos  amp_sin
   1.62668E+02   5.79367E-07   3.16589E-01  -5.77935E-07   4.07061E-08
   1.66451E+02   6.55590E-07   3.17577E-01  -2.79081E-07  -5.93221E-07
   1.70234E+02   7.43797E-07   3.16404E-01   5.10916E-07  -5.40554E-07
   1.74017E+02   8.39117E-07   3.16804E-01   7.77729E-07   3.15048E-07
   1.77800E+02   9.48325E-07   3.17876E-01  -1.57465E-08   9.48195E-07
   1.81583E+02   1.07747E-06   3.15509E-01  -1.00816E-06   3.80200E-07
   1.85366E+02   1.20925E-06   3.18187E-01  -8.04367E-07  -9.02922E-07
   1.89149E+02   1.37262E-06   3.16675E-01   6.21930E-07  -1.22363E-06
   1.92932E+02   1.54366E-06   3.16404E-01   1.53649E-06   1.48559E-07
   1.96715E+02   1.74646E-06   3.17002E-01   4.74583E-07   1.68074E-06
   2.00498E+02   1.98004E-06   3.16707E-01  -1.57878E-06   1.19499E-06
   2.04281E+02   2.23541E-06   3.18279E-01  -1.89853E-06  -1.18009E-06
   2.08063E+02   2.51504E-06   3.17290E-01   4.64212E-07  -2.47183E-06
   2.11846E+02   2.85028E-06   3.15886E-01   2.79890E-06  -5.38778E-07
   2.15629E+02   3.22156E-06   3.17816E-01   1.70764E-06   2.73174E-06
   2.19412E+02   3.65231E-06   3.16457E-01  -2.17666E-06   2.93284E-06
   2.23195E+02   4.11118E-06   3.17159E-01  -3.96499E-06  -1.08658E-06
   2.26978E+02   4.64907E-06   3.16715E-01  -4.88153E-07  -4.62337E-06
   2.30761E+02   5.25589E-06   3.16821E-01   4.66808E-06  -2.41524E-06
   2.34544E+02   5.94140E-06   3.17926E-01   4.44619E-06   3.94102E-06
   2.38327E+02   6.72198E-06   3.17011E-01  -2.32823E-06   6.30590E-06
   2.42110E+02   7.56835E-06   3.16701E-01  -7.56698E-06   1.44076E-07
   2.45893E+02   8.59267E-06   3.17171E-01  -3.26673E-06  -7.94748E-06
   2.49676E+02   9.72183E-06   3.17491E-01   7.04859E-06  -6.69562E-06
   2.53459E+02   1.09282E-05   3.16133E-01   9.90490E-06   4.61716E-06
   2.57242E+02   1.24445E-05   3.18187E-01  -8.59212E-07   1.24148E-05
   2.61025E+02   1.40377E-05   3.15754E-01  -1.33805E-05   4.24499E-06
   2.64808E+02   1.59237E-05   3.18653E-01  -9.92017E-06  -1.24561E-05
   2.68591E+02   1.80431E-05   3.15543E-01   8.98311E-06  -1.56479E-05
   2.72374E+02   2.04334E-05   3.16754E-01   2.02082E-05   3.02559E-06
   2.76157E+02   2.31603E-05   3.19213E-01   4.93224E-06   2.26291E-05
   2.79940E+02   2.62378E-05   3.17152E-01  -2.18658E-05   1.45021E-05
   2.83723E+02   2.94971E-05   3.17292E-01  -2.40979E-05  -1.70110E-05
   2.87506E+02   3.33162E-05   3.18137E-01   8.15828E-06  -3.23019E-05
   2.91289E+02   3.75268E-05   3.14734E-01   3.71965E-05  -4.96807E-06
   2.95072E+02   4.26569E-05   3.18469E-01   2.04065E-05   3.74591E-05
   2.98855E+02   4.81024E-05   3.17258E-01  -3.10385E-05   3.67485E-05
   3.02638E+02   5.44130E-05   3.16633E-01  -5.15055E-05  -1.75487E-05
   3.06421E+02   6.15280E-05   3.17936E-01  -2.44048E-06  -6.14796E-05
   3.10204E+02   6.95062E-05   3.17386E-01   6.37509E-05  -2.76936E-05
   3.13987E+02   7.82504E-05   3.17162E-01   5.50758E-05   5.55859E-05
   3.17770E+02   8.85171E-05   3.17211E-01  -3.60301E-05   8.08524E-05
   3.21553E+02   9.97250E-05   3.16469E-01  -9.96213E-05  -4.54701E-06
   3.25336E+02   1.13142E-04   3.18623E-01  -3.55736E-05  -1.07404E-04
   3.29119E+02   1.27142E-04   3.17283E-01   9.80283E-05  -8.09664E-05
   3.32902E+02   1.42959E-04   3.17666E-01   1.24672E-04   6.99586E-05
   3.36685E+02   1.61798E-04   3.18396E-01  -2.33858E-05   1.60099E-04
   3.40468E+02   1.82257E-04   3.16314E-01  -1.77493E-04   4.13989E-05
   3.44250E+02   2.05770E-04   3.18220E-01  -1.15528E-04  -1.70278E-04
   3.48033E+02   2.32747E-04   3.18054E-01   1.32772E-04  -1.91161E-04
   3.51816E+02   2.61742E-04   3.17255E-01   2.54461E-04   6.13092E-05
   3.55599E+02   2.95297E-04   3.17933E-01   3.87583E-05   2.92742E-04
   3.59382E+02   3.31538E-04   3.18064E-01  -2.91079E-04   1.58715E-04
   3.63165E+02   3.73294E-04   3.17651E-01  -2.84917E-04  -2.41186E-04
   3.66948E+02   4.17646E-04   3.17265E-01   1.36077E-04  -3.94856E-04
   3.70731E+02   4.69246E-04   3.17876E-01   4.68935E-04  -1.70789E-05
   3.74514E+02   5.25118E-04   3.18993E-01   2.04713E-04   4.83572E-04
   3.78297E+02   5.89071E-04   3.17145E-01  -4.22282E-04   4.10710E-04
   3.82080E+02   6.55231E-04   3.20846E-01  -5.92193E-04  -2.80420E-04
   3.85863E+02   7.27007E-04   3.21052E-01   6.24326E-05  -7.24322E-04
   3.89646E+02   8.01683E-04   3.19227E-01   7.71082E-04  -2.19380E-04
   3.93429E+02   8.83362E-04   3.21243E-01   5.22373E-04   7.12359E-04
   3.97212E+02   9.64653E-04   3.20345E-01  -5.27950E-04   8.07357E-04
   4.00995E+02   1.05840E-03   3.21256E-01  -1.03205E-03  -2.34728E-04
   4.04778E+02   1.14358E-03   3.22239E-01  -1.46136E-04  -1.13421E-03
   4.08561E+02   1.23834E-03   3.21532E-01   1.09692E-03  -5.74683E-04
   4.12344E+02   1.32042E-03   3.22629E-01   9.76945E-04   8.88298E-04
   4.16127E+02   1.41103E-03   3.23365E-01  -5.36968E-04   1.30486E-03
   4.19910E+02   1.49639E-03   3.22742E-01  -1.49516E-03  -6.06149E-05
   4.23693E+02   1.57236E-03   3.24527E-01  -4.68568E-04  -1.50091E-03
   4.27476E+02   1.66140E-03   3.26570E-01   1.33459E-03  -9.89501E-04
   4.31259E+02   1.71896E-03   3.24789E-01   1.42771E-03   9.57325E-04
   4.35042E+02   1.78322E-03   3.27857E-01  -4.58689E-04   1.72322E-03
   4.38825E+02   1.84467E-03   3.26781E-01  -1.83957E-03   1.37200E-04
   4.42608E+02   1.90162E-03   3.27483E-01  -7.51689E-04  -1.74675E-03
   4.46391E+02   1.94069E-03   3.28538E-01   1.44054E-03  -1.30044E-03
   4.50174E+02   1.98973E-03   3.27059E-01   1.74335E-03   9.59032E-04
   4.53957E+02   2.04301E-03   3.29265E-01  -3.61199E-04   2.01083E-03
   4.57740E+02   2.05464E-03   3.29186E-01  -2.03225E-03   3.02498E-04
   4.61523E+02   2.09567E-03   3.30218E-01  -9.47899E-04  -1.86905E-03
   4.65306E+02   2.10773E-03   3.30085E-01   1.48134E-03  -1.49938E-03
   4.69089E+02   2.09631E-03   3.31918E-01   1.87449E-03   9.38512E-04
   4.72872E+02   2.09473E-03   3.33292E-01  -3.21786E-04   2.06987E-03
   4.76655E+02   2.07686E-03   3.32177E-01  -2.05035E-03   3.30785E-04
   4.80437E+02   2.05726E-03   3.31043E-01  -9.47122E-04  -1.82628E-03
   4.84220E+02   2.03297E-03   3.36811E-01   1.45229E-03  -1.42260E-03
   4.88003E+02   2.00864E-03   3.33445E-01   1.77574E-03   9.38829E-04
   4.91786E+02   1.97147E-03   3.38845E-01  -3.86621E-04   1.93319E-03
   4.95569E+02   1.92296E-03   3.36191E-01  -1.91305E-03   1.95055E-04
   4.99352E+02   1.87231E-03   3.38654E-01  -7.14061E-04  -1.73080E-03
   5.03135E+02   1.83473E-03   3.35555E-01   1.41188E-03  -1.17167E-03
   5.06918E+02   1.78303E-03   3.38478E-01   1.48380E-03   9.88695E-04
   5.10701E+02   1.75396E-03   3.39674E-01  -5.21595E-04   1.67461E-03
   5.14484E+02   1.69036E-03   3.39631E-01  -1.69014E-03  -2.69874E-05
   5.18267E+02   1.63131E-03   3.40015E-01  -4.32860E-04  -1.57283E-03
   5.22050E+02   1.59625E-03   3.36082E-01   1.34564E-03  -8.58657E-04
   5.25833E+02   1.52311E-03   3.41469E-01   1.14126E-03   1.00866E-03
   5.29616E+02   1.46382E-03   3.40841E-01  -6.26673E-04   1.32290E-03
   5.33399E+02   1.39315E-03   3.34029E-01  -1.38043E-03  -1.87812E-04
   5.37182E+02   1.32346E-03   3.39588E-01  -1.98983E-04  -1.30841E-03
   5.40965E+02   1.26554E-03   3.35210E-01   1.13754E-03  -5.54596E-04
   5.44748E+02   1.20395E-03   3.35541E-01   8.25130E-04   8.76737E-04
   5.48531E+02   1.12755E-03   3.35940E-01  -5.56107E-04   9.80868E-04
   5.52314E+02   1.06750E-03   3.29469E-01  -1.04802E-03  -2.03014E-04
   5.56097E+02   9.91746E-04   3.31725E-01  -1.23200E-04  -9.84064E-04
   5.59880E+02   9.41940E-04   3.27520E-01   8.45551E-04  -4.15085E-04
   5.63663E+02   8.69067E-04   3.26555E-01   6.18441E-04   6.10580E-04
   5.67446E+02   7.89104E-04   3.32943E-01  -3.55771E-04   7.04353E-04
   5.71229E+02   7.28542E-04   3.28118E-01  -7.21597E-04  -1.00355E-04
   5.75012E+02   6.23768E-04   3.29971E-01  -1.14333E-04  -6.13201E-04
   5.78795E+02   5.51707E-04   3.44393E-01   4.96229E-04  -2.41116E-04
   5.82578E+02   4.57592E-04   3.31144E-01   3.18674E-04   3.28386E-04
   5.86361E+02   3.49385E-04   3.50950E-01  -1.84773E-04   2.96528E-04
   5.90144E+02   2.98581E-04   3.59274E-01  -2.80930E-04  -1.01140E-04
   5.93927E+02   1.98182E-04   3.81413E-01   4.27947E-05  -1.93507E-04
   5.97710E+02   1.60610E-04   4.59740E-01   1.48791E-04   6.04731E-05
   6.01493E+02   1.46928E-04   4.51714E-01  -7.35230E-05   1.27210E-04
   6.05276E+02   1.81399E-04   4.74223E-01  -1.33069E-04  -1.23282E-04
   6.09059E+02   2.36024E-04   3.74158E-01   1.31682E-04  -1.95876E-04
   6.12842E+02   2.81916E-04   3.80790E-01   2.52412E-04   1.25559E-04
   6.16624E+02   3.21413E-04   3.56754E-01  -7.65219E-05   3.12171E-04
   6.20407E+02   3.40562E-04   3.36563E-01  -3.40005E-04   1.94692E-05
   6.24190E+02   3.72270E-04   3.33235E-01  -1.33708E-04  -3.47429E-04
   6.27973E+02   3.78273E-04   3.33118E-01   2.94610E-04  -2.37266E-04
   6.31756E+02   3.93685E-04   3.31089E-01   3.30484E-04   2.13936E-04
   6.35539E+02   3.89737E-04   3.21999E-01  -8.57450E-05   3.80188E-04
   6.39322E+02   3.77873E-04   3.39872E-01  -3.77117E-04   2.38835E-05
   6.43105E+02   3.59132E-04   2.97499E-01  -1.74886E-04  -3.13673E-04
   6.46888E+02   3.55878E-04   3.21072E-01   2.30890E-04  -2.70812E-04
   6.50671E+02   3.45488E-04   3.10774E-01   3.28931E-04   1.05673E-04
   6.54454E+02   3.42263E-04   3.00137E-01   4.25143E-05   3.39612E-04
   6.58237E+02   3.28332E-04   3.11488E-01  -2.85424E-04   1.62282E-04
   6.62020E+02   3.19518E-04   3.16897E-01  -2.48081E-04  -2.01364E-04
   6.65803E+02   2.88649E-04   2.87907E-01   5.73948E-05  -2.82885E-04
   6.69586E+02   2.78465E-04   3.08056E-01   2.72620E-04  -5.67560E-05
   6.73369E+02   2.55181E-04   3.13291E-01   1.42159E-04   2.11915E-04
   6.77152E+02   2.37680E-04   2.81787E-01  -1.08724E-04   2.11355E-04
   6.80935E+02   1.86294E-04   3.16305E-01  -1.85346E-04  -1.87627E-05
   6.84718E+02   1.67177E-04   2.63791E-01  -7.60096E-05  -1.48898E-04
   6.88501E+02   1.36095E-04   2.37867E-01   5.64677E-05  -1.23828E-04
   6.92284E+02   1.30965E-04   1.78801E-01   1.16968E-04  -5.89093E-05
   6.96067E+02   1.52450E-04   2.77653E-01   1.27200E-04   8.40306E-05
   6.99850E+02   1.82625E-04   1.99256E-01   4.22057E-05   1.77681E-04
   7.03633E+02   2.09479E-04   2.93720E-01  -1.61175E-04   1.33805E-04
   7.07416E+02   2.43195E-04   2.94154E-01  -2.22068E-04  -9.91429E-05
   7.11199E+02   2.42534E-04   2.89003E-01  -1.39642E-05  -2.42132E-04
   7.14982E+02   2.41208E-04   2.76065E-01   2.01223E-04  -1.33006E-04
   7.18765E+02   2.50637E-04   2.95254E-01   2.15886E-04   1.27328E-04
   7.22548E+02   2.52892E-04   2.61846E-01   1.19722E-05   2.52608E-04
   7.26331E+02   2.38712E-04   2.73706E-01  -1.99316E-04   1.31365E-04
   7.30114E+02   2.48397E-04   2.85382E-01  -2.18362E-04  -1.18403E-04
   7.33897E+02   2.78282E-04   2.46386E-01  -3.93469E-05  -2.75486E-04
   7.37680E+02   2.77878E-04   3.16061E-01   2.41559E-04  -1.37351E-04
   7.41463E+02   2.93244E-04   2.95331E-01   2.41989E-04   1.65630E-04
   7.45246E+02   2.77276E-04   2.95020E-01  -4.01934E-05   2.74347E-04
   7.49029E+02   2.72618E-04   3.07219E-01  -2.63235E-04   7.09075E-05
   7.52812E+02   2.68002E-04   2.99970E-01  -1.72476E-04  -2.05127E-04
   7.56594E+02   2.54650E-04   3.09084E-01   1.15353E-04  -2.27025E-04
   7.60377E+02   2.31923E-04   2.99348E-01   2.31806E-04   7.36044E-06
   7.64160E+02   2.31786E-04   3.01262E-01   9.01309E-05   2.13545E-04
   7.67943E+02   2.16447E-04   2.97245E-01  -1.43547E-04   1.61999E-04
   7.71726E+02   2.03481E-04   2.93431E-01  -1.96414E-04  -5.31611E-05
   7.75509E+02   2.10173E-04   2.89123E-01  -4.43731E-05  -2.05436E-04
   7.79292E+02   2.19225E-04   2.92252E-01   1.70747E-04  -1.37496E-04
   7.83075E+02   2.32515E-04   3.02328E-01   2.07747E-04   1.04422E-04
   7.86858E+02   2.44443E-04   3.25199E-01  -3.05199E-05   2.42530E-04
   7.90641E+02   2.41097E-04   3.00299E-01  -2.29634E-04   7.34552E-05
   7.94424E+02   2.43176E-04   3.36676E-01  -1.38660E-04  -1.99770E-04
   7.98207E+02   2.42250E-04   2.99757E-01   1.21884E-04  -2.09355E-04
   8.01990E+02   2.22215E-04   3.30563E-01   2.17474E-04   4.56564E-05
   8.05773E+02   2.22929E-04   3.10741E-01   4.17377E-05   2.18987E-04
   8.09556E+02   2.00481E-04   3.08875E-01  -1.66514E-04   1.11651E-04
   8.13339E+02   1.90800E-04   2.88069E-01  -1.67526E-04  -9.13224E-05
   8.17122E+02   2.01704E-04   3.11659E-01   2.15998E-05  -2.00545E-04
   8.20905E+02   1.92259E-04   3.14356E-01   1.85071E-04  -5.20786E-05
   8.24688E+02   1.99158E-04   2.97669E-01   1.31176E-04   1.49856E-04
   8.28471E+02   1.90043E-04   3.35538E-01  -9.93823E-05   1.61986E-04
   8.32254E+02   2.17154E-04   3.05593E-01  -2.15162E-04  -2.93472E-05
   8.36037E+02   2.15438E-04   3.36474E-01  -3.48263E-05  -2.12605E-04
   8.39820E+02   2.24956E-04   3.64542E-01   2.10999E-04  -7.80045E-05
   8.43603E+02   2.18266E-04   3.23894E-01   1.40548E-04   1.66992E-04
   8.47386E+02   2.17999E-04   3.25999E-01  -1.10887E-04   1.87691E-04
   8.51169E+02   2.23100E-04   3.38373E-01  -2.16551E-04  -5.36558E-05
   8.54952E+02   2.43513E-04   2.94122E-01  -5.20144E-05  -2.37893E-04
   8.58735E+02   2.39388E-04   3.34027E-01   2.07455E-04  -1.19454E-04
   8.62518E+02   2.77412E-04   2.88393E-01   2.33771E-04   1.49360E-04
   8.66301E+02   3.13689E-04   3.14534E-01  -5.85098E-05   3.08184E-04
   8.70084E+02   3.31061E-04   3.12815E-01  -3.24474E-04   6.57085E-05
   8.73867E+02   3.56365E-04   3.17378E-01  -1.92297E-04  -3.00029E-04
   8.77650E+02   3.70120E-04   2.85892E-01   1.81185E-04  -3.22740E-04
   8.81433E+02   3.95796E-04   3.17376E-01   3.91847E-04   5.57713E-05
   8.85216E+02   3.97846E-04   2.99421E-01   1.16323E-04   3.80461E-04
   8.88999E+02   4.12525E-04   2.97509E-01  -3.04068E-04   2.78782E-04
   8.92781E+02   4.04964E-04   2.99596E-01  -3.74351E-04  -1.54457E-04
   8.96564E+02   4.10522E-04   2.95620E-01  -2.50896E-05  -4.09754E-04
   9.00347E+02   3.97020E-04   2.96156E-01   3.46186E-04  -1.94371E-04
   9.04130E+02   3.90592E-04   3.03007E-01   3.14533E-04   2.31585E-04
   9.07913E+02   3.54653E-04   2.89575E-01  -5.62654E-05   3.50161E-04
   9.11696E+02   3.50288E-04   2.98966E-01  -3.36598E-04   9.69704E-05
   9.15479E+02   3.29800E-04   2.84015E-01  -2.31207E-04  -2.35184E-04
   9.19262E+02   3.02929E-04   3.07020E-01   1.13650E-04  -2.80802E-04
   9.23045E+02   2.68017E-04   3.09973E-01   2.67992E-04  -3.64401E-06
   9.26828E+02   2.48711E-04   3.00577E-01   1.07580E-04   2.24240E-04
   9.30611E+02   1.97672E-04   3.02750E-01  -1.27038E-04   1.51446E-04
   9.34394E+02   1.81874E-04   3.40499E-01  -1.66415E-04  -7.33755E-05
   9.38177E+02   1.47982E-04   3.13809E-01   4.67695E-06  -1.47908E-04
   9.41960E+02   1.05885E-04   3.67835E-01   1.04732E-04  -1.55799E-05
