  time  amplitude  omega  amp_cos  amp_sin
   3.21553E+02   7.28611E-05   3.16267E-01  -7.21320E-05  -1.02823E-05
   3.25336E+02   8.22924E-05   3.17169E-01  -1.87096E-05  -8.01373E-05
   3.29119E+02   9.24970E-05   3.17406E-01   7.63714E-05  -5.21834E-05
   3.32902E+02   1.04476E-04   3.17205E-01   8.61945E-05   5.90397E-05
   3.36685E+02   1.16939E-04   3.17836E-01  -2.69018E-05   1.13802E-04
   3.40468E+02   1.31657E-04   3.17788E-01  -1.30433E-04   1.79133E-05
   3.44250E+02   1.47672E-04   3.17418E-01  -7.16382E-05  -1.29131E-04
   3.48033E+02   1.66241E-04   3.17602E-01   1.06456E-04  -1.27684E-04
   3.51816E+02   1.86637E-04   3.18210E-01   1.76689E-04   6.01184E-05
   3.55599E+02   2.09231E-04   3.17859E-01   8.44703E-06   2.09060E-04
   3.59382E+02   2.34190E-04   3.18313E-01  -2.15059E-04   9.27082E-05
   3.63165E+02   2.63644E-04   3.17874E-01  -1.84532E-04  -1.88297E-04
   3.66948E+02   2.93728E-04   3.18220E-01   1.22050E-04  -2.67170E-04
   3.70731E+02   3.29735E-04   3.17645E-01   3.29154E-04   1.95621E-05
   3.74514E+02   3.70097E-04   3.18926E-01   1.11118E-04   3.53022E-04
   3.78297E+02   4.11757E-04   3.18060E-01  -3.22097E-04   2.56510E-04
   3.82080E+02   4.59902E-04   3.18764E-01  -3.96026E-04  -2.33823E-04
   3.85863E+02   5.12798E-04   3.19543E-01   8.74514E-05  -5.05286E-04
   3.89646E+02   5.67483E-04   3.18121E-01   5.56620E-04  -1.10503E-04
   3.93429E+02   6.29505E-04   3.20964E-01   3.30415E-04   5.35819E-04
   3.97212E+02   6.94397E-04   3.18705E-01  -4.21939E-04   5.51502E-04
   4.00995E+02   7.63104E-04   3.21620E-01  -7.29255E-04  -2.24755E-04
   4.04778E+02   8.36404E-04   3.19960E-01  -5.13539E-05  -8.34826E-04
   4.08561E+02   9.15198E-04   3.21561E-01   8.37225E-04  -3.69651E-04
   4.12344E+02   9.92284E-04   3.23335E-01   6.86052E-04   7.16911E-04
   4.16127E+02   1.07711E-03   3.20290E-01  -4.66801E-04   9.70705E-04
   4.19910E+02   1.15731E-03   3.24166E-01  -1.15108E-03  -1.19864E-04
   4.23693E+02   1.23931E-03   3.22449E-01  -3.03276E-04  -1.20163E-03
   4.27476E+02   1.31798E-03   3.23196E-01   1.09121E-03  -7.39157E-04
   4.31259E+02   1.39102E-03   3.24171E-01   1.12321E-03   8.20581E-04
   4.35042E+02   1.46820E-03   3.25049E-01  -4.19562E-04   1.40698E-03
   4.38825E+02   1.52168E-03   3.25121E-01  -1.51969E-03   7.76709E-05
   4.42608E+02   1.58081E-03   3.25318E-01  -6.02750E-04  -1.46138E-03
   4.46391E+02   1.64011E-03   3.26464E-01   1.22546E-03  -1.09005E-03
   4.50174E+02   1.68026E-03   3.26775E-01   1.46710E-03   8.19086E-04
   4.53957E+02   1.72753E-03   3.27928E-01  -3.07483E-04   1.69995E-03
   4.57740E+02   1.76124E-03   3.26079E-01  -1.73922E-03   2.77648E-04
   4.61523E+02   1.79464E-03   3.29057E-01  -8.35540E-04  -1.58827E-03
   4.65306E+02   1.84031E-03   3.28403E-01   1.26523E-03  -1.33639E-03
   4.69089E+02   1.85380E-03   3.25910E-01   1.69256E-03   7.56186E-04
   4.72872E+02   1.87775E-03   3.32018E-01  -1.97522E-04   1.86734E-03
   4.76655E+02   1.91445E-03   3.26036E-01  -1.86315E-03   4.40224E-04
   4.80437E+02   1.90664E-03   3.28633E-01  -1.01216E-03  -1.61581E-03
   4.84220E+02   1.93036E-03   3.32154E-01   1.23901E-03  -1.48025E-03
   4.88003E+02   1.90678E-03   3.26710E-01   1.78317E-03   6.75376E-04
   4.91786E+02   1.91219E-03   3.29788E-01  -7.42455E-05   1.91074E-03
   4.95569E+02   1.92212E-03   3.28488E-01  -1.84225E-03   5.48343E-04
   4.99352E+02   1.90133E-03   3.32798E-01  -1.07534E-03  -1.56802E-03
   5.03135E+02   1.90314E-03   3.31688E-01   1.15725E-03  -1.51086E-03
   5.06918E+02   1.88381E-03   3.31684E-01   1.77748E-03   6.23939E-04
   5.10701E+02   1.86125E-03   3.34675E-01  -6.11488E-05   1.86024E-03
   5.14484E+02   1.86888E-03   3.31858E-01  -1.79478E-03   5.21013E-04
   5.18267E+02   1.81643E-03   3.32765E-01  -1.01735E-03  -1.50480E-03
   5.22050E+02   1.83722E-03   3.37954E-01   1.16092E-03  -1.42395E-03
   5.25833E+02   1.78957E-03   3.29933E-01   1.67402E-03   6.32629E-04
   5.29616E+02   1.74655E-03   3.38744E-01  -1.25614E-04   1.74203E-03
   5.33399E+02   1.73885E-03   3.29458E-01  -1.68372E-03   4.34379E-04
   5.37182E+02   1.64745E-03   3.30485E-01  -8.93263E-04  -1.38426E-03
   5.40965E+02   1.63973E-03   3.36841E-01   1.05785E-03  -1.25287E-03
   5.44748E+02   1.58262E-03   3.22466E-01   1.48652E-03   5.43098E-04
   5.48531E+02   1.52436E-03   3.37557E-01  -8.60106E-05   1.52193E-03
   5.52314E+02   1.51885E-03   3.23863E-01  -1.45578E-03   4.33122E-04
   5.56097E+02   1.42123E-03   3.26645E-01  -8.30735E-04  -1.15316E-03
   5.59880E+02   1.40148E-03   3.35243E-01   8.41365E-04  -1.12082E-03
   5.63663E+02   1.32593E-03   3.10950E-01   1.28489E-03   3.27331E-04
   5.67446E+02   1.21351E-03   3.33262E-01   7.35277E-05   1.21128E-03
   5.71229E+02   1.21513E-03   3.07875E-01  -1.08516E-03   5.46781E-04
   5.75012E+02   1.07669E-03   3.16836E-01  -8.01001E-04  -7.19488E-04
   5.78795E+02   1.02970E-03   3.26434E-01   3.97126E-04  -9.50040E-04
   5.82578E+02   9.65931E-04   2.96978E-01   9.64655E-04  -4.96281E-05
   5.86361E+02   8.29450E-04   3.27184E-01   3.11100E-04   7.68898E-04
   5.90144E+02   8.23278E-04   3.13830E-01  -5.92153E-04   5.71963E-04
   5.93927E+02   6.83115E-04   2.99662E-01  -6.37978E-04  -2.44193E-04
   5.97710E+02   5.96394E-04   3.42503E-01   5.38654E-05  -5.93956E-04
   6.01493E+02   5.41646E-04   2.87393E-01   5.00322E-04  -2.07506E-04
   6.05276E+02   3.84104E-04   3.35530E-01   2.45871E-04   2.95099E-04
   6.09059E+02   3.48183E-04   3.40571E-01  -1.94791E-04   2.88596E-04
   6.12842E+02   2.21938E-04   2.92391E-01  -2.20093E-04  -2.85577E-05
   6.16624E+02   1.25744E-04   4.49831E-01   3.23184E-05  -1.21520E-04
   6.20407E+02   6.51682E-05   3.58362E-01   6.51028E-05   2.91921E-06
   6.24190E+02   8.06245E-05  -8.18306E-01  -8.02926E-05  -7.30866E-06
   6.27973E+02   1.23881E-04   3.39570E-01  -2.40572E-05  -1.21523E-04
   6.31756E+02   1.84877E-04   4.10712E-01   1.80718E-04  -3.89955E-05
   6.35539E+02   2.20271E-04   3.16451E-01   1.21853E-04   1.83497E-04
   6.39322E+02   2.52182E-04   3.60291E-01  -1.76775E-04   1.79851E-04
   6.43105E+02   2.69763E-04   3.25341E-01  -2.44443E-04  -1.14105E-04
   6.46888E+02   2.73345E-04   3.37820E-01   3.91987E-05  -2.70520E-04
   6.50671E+02   2.74920E-04   3.46323E-01   2.73048E-04  -3.20283E-05
   6.54454E+02   2.67145E-04   3.09635E-01   1.31862E-04   2.32334E-04
   6.58237E+02   2.46498E-04   3.72790E-01  -1.92171E-04   1.54375E-04
   6.62020E+02   2.49236E-04   3.04444E-01  -2.21651E-04  -1.13972E-04
   6.65803E+02   2.11186E-04   3.50381E-01   4.80686E-05  -2.05643E-04
   6.69586E+02   2.26877E-04   3.16869E-01   2.24578E-04  -3.22128E-05
   6.73369E+02   2.02546E-04   3.31459E-01   8.98040E-05   1.81549E-04
   6.77152E+02   1.97348E-04   3.11225E-01  -1.29830E-04   1.48628E-04
   6.80935E+02   1.94905E-04   3.22160E-01  -1.82001E-04  -6.97384E-05
   6.84718E+02   1.83601E-04   3.37229E-01   1.29971E-05  -1.83140E-04
   6.88501E+02   1.72662E-04   3.39620E-01   1.68680E-04  -3.68663E-05
   6.92284E+02   1.44446E-04   3.23769E-01   7.68699E-05   1.22294E-04
   6.96067E+02   1.44939E-04   3.83645E-01  -1.12643E-04   9.12085E-05
   6.99850E+02   1.07537E-04   3.68828E-01  -8.12270E-05  -7.04733E-05
   7.03633E+02   1.01299E-04   4.42756E-01   7.39789E-05  -6.91996E-05
   7.07416E+02   9.47332E-05   4.28667E-01   6.11150E-05   7.23832E-05
   7.11199E+02   1.03491E-04   3.90027E-01  -7.23603E-05   7.39889E-05
   7.14982E+02   1.41257E-04   3.61838E-01  -1.18749E-04  -7.65000E-05
   7.18765E+02   1.73259E-04   3.67213E-01   6.59767E-05  -1.60205E-04
   7.22548E+02   2.05328E-04   3.05584E-01   2.05268E-04  -4.95165E-06
   7.26331E+02   2.34442E-04   3.43941E-01   6.78914E-05   2.24396E-04
   7.30114E+02   2.77715E-04   2.88917E-01  -1.99060E-04   1.93651E-04
   7.33897E+02   2.81574E-04   3.03978E-01  -2.61664E-04  -1.04000E-04
   7.37680E+02   3.26875E-04   2.95068E-01  -2.48999E-05  -3.25925E-04
   7.41463E+02   3.35929E-04   2.84273E-01   2.82520E-04  -1.81744E-04
   7.45246E+02   3.60887E-04   2.87455E-01   3.13937E-04   1.77997E-04
   7.49029E+02   3.74128E-04   2.86485E-01  -1.07577E-05   3.73974E-04
   7.52812E+02   3.71193E-04   2.84366E-01  -3.31565E-04   1.66879E-04
   7.56594E+02   3.91042E-04   2.90021E-01  -3.15776E-04  -2.30650E-04
   7.60377E+02   3.91933E-04   2.78306E-01   4.41481E-05  -3.89438E-04
   7.64160E+02   3.60380E-04   2.99562E-01   3.41552E-04  -1.14963E-04
   7.67943E+02   3.70864E-04   2.81127E-01   2.74167E-04   2.49745E-04
   7.71726E+02   3.49744E-04   2.78695E-01  -7.71151E-05   3.41136E-04
   7.75509E+02   3.23568E-04   3.00230E-01  -3.16275E-04   6.83101E-05
   7.79292E+02   3.10973E-04   2.70998E-01  -2.13861E-04  -2.25761E-04
   7.83075E+02   2.98103E-04   2.89218E-01   9.82237E-05  -2.81456E-04
   7.86858E+02   3.01009E-04   2.82692E-01   2.96891E-04  -4.96224E-05
   7.90641E+02   2.85972E-04   3.05986E-01   1.56449E-04   2.39382E-04
   7.94424E+02   2.86073E-04   2.89804E-01  -1.41511E-04   2.48621E-04
   7.98207E+02   2.66820E-04   3.08996E-01  -2.65040E-04  -3.07702E-05
   8.01990E+02   2.63004E-04   3.01604E-01  -8.12974E-05  -2.50123E-04
   8.05773E+02   2.68770E-04   3.12626E-01   2.05151E-04  -1.73639E-04
   8.09556E+02   2.58244E-04   3.09710E-01   2.30333E-04   1.16776E-04
   8.13339E+02   2.68229E-04   3.39263E-01  -4.85086E-05   2.63807E-04
   8.17122E+02   2.88934E-04   3.08996E-01  -2.81968E-04   6.30608E-05
   8.20905E+02   2.87057E-04   3.34373E-01  -1.44099E-04  -2.48268E-04
   8.24688E+02   3.11992E-04   3.30679E-01   2.06906E-04  -2.33515E-04
   8.28471E+02   2.92998E-04   3.05898E-01   2.78901E-04   8.97896E-05
   8.32254E+02   3.14761E-04   3.09726E-01   2.75526E-05   3.13553E-04
   8.36037E+02   3.29347E-04   3.04932E-01  -2.88253E-04   1.59310E-04
   8.39820E+02   3.16229E-04   3.09270E-01  -2.48833E-04  -1.95149E-04
   8.43603E+02   3.38007E-04   2.98370E-01   7.47516E-05  -3.29638E-04
   8.47386E+02   3.23695E-04   3.09032E-01   3.18538E-04  -5.75496E-05
   8.51169E+02   3.33410E-04   3.03096E-01   1.89064E-04   2.74621E-04
   8.54952E+02   3.25120E-04   3.05011E-01  -1.70189E-04   2.77018E-04
   8.58735E+02   3.06679E-04   3.17431E-01  -3.01671E-04  -5.51914E-05
   8.62518E+02   3.04246E-04   3.01111E-01  -7.54928E-05  -2.94731E-04
   8.66301E+02   2.74214E-04   3.09045E-01   2.17893E-04  -1.66482E-04
   8.70084E+02   2.58424E-04   2.96583E-01   2.30457E-04   1.16928E-04
   8.73867E+02   2.52479E-04   3.14421E-01  -2.22351E-05   2.51498E-04
   8.77650E+02   2.10619E-04   2.83971E-01  -1.93300E-04   8.36375E-05
   8.81433E+02   2.13281E-04   3.09899E-01  -1.54007E-04  -1.47548E-04
   8.85216E+02   1.98611E-04   2.87976E-01   5.53819E-05  -1.90733E-04
   8.88999E+02   1.84074E-04   3.21696E-01   1.83607E-04  -1.31016E-05
   8.92781E+02   1.72688E-04   3.15511E-01   7.48739E-05   1.55612E-04
   8.96564E+02   1.55488E-04   2.72507E-01  -8.55259E-05   1.29853E-04
   9.00347E+02   1.61018E-04   3.17818E-01  -1.57347E-04  -3.41832E-05
   9.04130E+02   1.52368E-04   3.03240E-01  -3.17216E-05  -1.49029E-04
   9.07913E+02   1.35797E-04   2.65275E-01   9.68267E-05  -9.52128E-05
   9.11696E+02   1.48790E-04   2.65536E-01   1.44956E-04   3.35613E-05
   9.15479E+02   1.66810E-04   2.63569E-01   5.66034E-05   1.56913E-04
   9.19262E+02   1.71549E-04   2.85698E-01  -1.14986E-04   1.27308E-04
   9.23045E+02   1.79174E-04   2.87169E-01  -1.73598E-04  -4.43528E-05
   9.26828E+02   1.86050E-04   2.57925E-01  -6.29098E-05  -1.75092E-04
   9.30611E+02   1.71095E-04   2.77660E-01   1.10934E-04  -1.30258E-04
   9.34394E+02   1.76121E-04   2.69383E-01   1.74045E-04   2.69671E-05
   9.38177E+02   1.86763E-04   2.53874E-01   8.23561E-05   1.67624E-04
   9.41960E+02   1.70639E-04   2.79139E-01  -9.62514E-05   1.40902E-04
