  r/a  gpsi_sqrt  q  m=0cos  m=0sin  m=1cos  m=1sin  m=2cos  m=2sin  m=3cos  m=3sin  m=4cos  m=4sin  m=5cos  m=5sin  m=6cos  m=6sin  m=7cos  m=7sin  m=8cos  m=8sin  m=9cos  m=9sin  m=10cos  m=10sin  m=11cos  m=11sin  m=12cos  m=12sin  m=13cos  m=13sin  m=14cos  m=14sin  m=15cos  m=15sin  m=16cos  m=16sin  m=17cos  m=17sin  m=18cos  m=18sin  m=19cos  m=19sin  m=20cos  m=20sin  m=21cos  m=21sin  m=22cos  m=22sin  m=23cos  m=23sin  m=24cos  m=24sin  m=25cos  m=25sin  m=26cos  m=26sin  m=27cos  m=27sin  m=28cos  m=28sin  m=29cos  m=29sin  m=30cos  m=30sin  m=31cos  m=31sin  m=32cos  m=32sin  m=33cos  m=33sin  m=34cos  m=34sin  m=35cos  m=35sin  m=36cos  m=36sin  m=37cos  m=37sin  m=38cos  m=38sin  m=39cos  m=39sin  m=40cos  m=40sin  m=41cos  m=41sin  m=42cos  m=42sin  m=43cos  m=43sin  m=44cos  m=44sin  m=45cos  m=45sin  m=46cos  m=46sin  m=47cos  m=47sin  m=48cos  m=48sin  m=49cos  m=49sin  m=50cos  m=50sin  m=51cos  m=51sin  m=52cos  m=52sin  m=53cos  m=53sin  m=54cos  m=54sin  m=55cos  m=55sin  m=56cos  m=56sin  m=57cos  m=57sin  m=58cos  m=58sin  m=59cos  m=59sin  m=60cos  m=60sin  m=61cos  m=61sin  m=62cos  m=62sin  m=63cos  m=63sin  m=64cos  m=64sin
   1.74321E-01   2.28423E-01   1.06126E+00   1.22650E-08   4.69776E-07   5.77755E-07   1.07612E-06  -2.49047E-08  -1.61522E-08  -4.46661E-06   4.58667E-06   6.35291E-05   2.89862E-05   3.28972E-05   4.05260E-05  -6.45886E-06   9.33736E-06  -3.91674E-06  -3.19945E-07   1.05351E-06   6.17067E-07  -4.08854E-07  -2.94199E-07   3.32467E-07  -9.67518E-07   5.32216E-07  -5.95234E-07  -9.32242E-07  -4.89034E-08  -2.45718E-07  -2.22758E-07  -9.18991E-07   1.85255E-07  -1.80892E-07  -4.17587E-07   1.89692E-07   3.24040E-07   1.48059E-07  -2.46304E-07   2.48165E-07   1.51700E-07   1.02198E-07   1.43211E-07  -1.04461E-07  -2.36268E-07  -5.24549E-08  -2.44648E-07  -1.86870E-07   1.13803E-07  -2.17807E-07  -2.64086E-07  -8.27414E-08  -2.20301E-07   1.47002E-07  -2.73650E-07  -2.32046E-08  -5.93624E-08  -1.33480E-08  -2.36885E-07   1.82741E-08  -1.16920E-07   3.28052E-08  -7.10950E-08  -1.04498E-08  -3.00119E-07   6.08017E-08  -2.69526E-07   1.52208E-07  -1.46647E-08  -2.70648E-08   1.10456E-07   2.84623E-08  -5.57167E-08   1.18955E-07   7.71312E-08  -8.39080E-09   7.42567E-08   7.39290E-08  -6.84446E-08   5.30750E-08   2.42105E-07  -7.04266E-08   2.48990E-07  -7.72463E-08  -8.49795E-09  -7.02802E-08  -4.59918E-08   2.21054E-08  -1.41987E-07   8.60689E-09  -1.94727E-07   9.33842E-08  -1.12941E-07   4.61637E-08   1.37235E-07  -5.92145E-08   9.75965E-09   4.48144E-08  -3.85120E-08   4.18977E-08   7.77962E-08   5.58710E-08  -1.33795E-08   1.19179E-07   1.47405E-07   5.03657E-08   2.51168E-07   5.49778E-09   1.19221E-07  -1.33903E-08   1.14239E-07  -8.54956E-08  -1.04783E-07   3.24504E-08  -2.25289E-07   5.42238E-08  -4.37952E-08   1.72559E-08  -8.76815E-08   9.91979E-08   4.32203E-08   1.04569E-07   1.78223E-07  -4.29537E-08   1.12296E-07   4.32578E-09   1.02051E-07  -1.08739E-09   1.86464E-08  -1.32413E-07  -1.10988E-07   3.78686E-08  -1.91543E-07
   1.78850E-01   2.34048E-01   1.06444E+00   2.05673E-08   3.61812E-07   9.94869E-07   3.45756E-07   1.57005E-08  -7.87340E-07  -3.52229E-06   3.51433E-06   6.08443E-05   3.76834E-05   4.40692E-05   4.04363E-05  -2.42029E-06   1.14195E-05  -3.99916E-06   9.28337E-07   6.36163E-07   4.70607E-07  -1.26796E-06  -1.03361E-06  -1.23561E-06  -8.18539E-07   2.96096E-07  -1.39646E-06  -9.28281E-07  -5.27741E-07  -5.36830E-08  -5.24782E-07  -9.23935E-07   1.52635E-07  -1.60057E-07  -8.03135E-07   9.98833E-08   1.15318E-08   1.51338E-07  -5.80925E-07   7.89033E-08  -6.01148E-08   1.47969E-07  -2.76942E-08   9.69945E-09  -2.03982E-07  -5.82779E-08  -3.75724E-07  -1.95620E-07  -3.21503E-07  -1.30451E-07  -3.31624E-07   1.26762E-07  -6.05590E-09   4.79198E-08   4.08968E-08  -1.67508E-08  -3.13780E-07   8.89990E-08  -1.54629E-07   2.26510E-07   1.16651E-07   8.59286E-08   2.94291E-07   4.82328E-08   5.34781E-08   1.18096E-07   6.61118E-08   8.31584E-08   1.51440E-07   2.10216E-08   1.25761E-07   7.08167E-08   2.74739E-07   7.21228E-08   2.27130E-07  -9.83932E-08   7.43159E-08  -6.95784E-08  -8.81762E-08  -8.36450E-09  -3.45363E-08  -1.10893E-07  -7.81309E-08  -4.16599E-08  -1.06204E-07  -1.34757E-08  -2.75265E-08  -1.13897E-07  -1.92183E-07  -2.40208E-08  -2.25875E-07   4.21072E-08  -9.01682E-08   3.16212E-08  -9.04311E-08   1.07576E-07   1.09699E-07   1.24422E-07   2.76119E-07   2.05886E-08   1.17745E-07  -9.10488E-08   2.18502E-08  -3.80437E-08  -8.68681E-08   5.14078E-08  -1.41251E-07  -1.15955E-08  -3.04039E-08   1.07927E-07  -1.22107E-09   8.97505E-08  -1.88272E-08  -7.59113E-09   4.54601E-08   5.46810E-08   2.72169E-08   3.29210E-08   7.58991E-08  -1.97788E-08   1.68426E-07   1.35393E-07   1.25559E-08   3.65638E-08   1.06149E-07   1.47656E-08   1.81126E-08   8.23525E-08  -6.62667E-08  -7.24247E-08   5.82719E-08  -7.47958E-08  -5.36334E-08
   1.83384E-01   2.39833E-01   1.06774E+00  -1.15585E-07   3.02561E-07   1.08299E-06  -1.08213E-06  -1.39080E-07  -1.63879E-06  -2.13634E-06   3.19411E-06   5.70757E-05   4.65287E-05   5.35967E-05   3.68760E-05   1.89532E-06   1.12054E-05  -3.06731E-06   2.16874E-06   1.79509E-07   7.20792E-07  -2.16450E-06  -1.68794E-06  -2.48556E-06  -7.38815E-07   2.36588E-07  -1.55063E-06  -7.66527E-07  -4.36334E-07   1.94249E-08  -7.33947E-07  -8.42267E-07  -1.19301E-07   1.30167E-07  -7.55505E-07   1.38944E-07   2.31487E-07   5.88836E-08  -5.18399E-07   4.35774E-09  -2.70100E-07   2.85814E-07   6.16999E-08   1.50714E-07   2.41785E-08   3.89957E-08  -1.14106E-07  -5.08106E-08  -2.20327E-07  -1.74777E-08  -1.86301E-07   1.21867E-07   6.90235E-08   1.03264E-07   2.59749E-07   1.94367E-07   1.04709E-07   1.57864E-07   3.49688E-08   1.05751E-08   5.62839E-08  -1.77310E-08   1.19026E-07   2.09565E-07   2.11130E-07   7.92616E-08   1.60358E-07  -1.20171E-07  -7.95885E-10  -1.54908E-07  -1.21884E-07  -8.07810E-08  -7.11165E-08  -1.29280E-07  -6.39244E-08  -8.62697E-08  -6.49062E-08   2.46212E-08  -7.90947E-08  -1.34963E-07  -2.07648E-07  -1.10413E-07  -1.81918E-07   3.83764E-08  -7.04417E-08   1.59019E-07   2.51898E-08   1.30895E-07   1.12465E-07   9.36707E-08   1.19336E-07   9.04867E-08   6.12490E-08  -4.73312E-08   5.21171E-08   5.35597E-08   1.02780E-07   8.10035E-08   7.81279E-08  -9.45642E-09   6.93425E-08   3.30868E-08   5.66041E-08  -1.15634E-07  -6.92172E-08  -1.35753E-07  -1.49574E-07  -3.90225E-08  -1.15865E-07  -3.49977E-08  -1.25398E-07   1.15580E-07  -1.29104E-09   2.27572E-07   1.64349E-07   1.04887E-07   1.30885E-07   6.99639E-08   1.29855E-07  -1.04061E-07  -1.45579E-08  -1.49334E-07  -2.01117E-07  -5.02149E-08  -1.28711E-07   3.58434E-09  -1.07391E-07   8.48048E-08   6.67066E-08   2.00241E-07   1.20024E-07   6.37803E-08   1.25869E-07
   1.87920E-01   2.45644E-01   1.07113E+00  -6.61763E-08   3.38204E-07   1.36833E-06  -2.23531E-06  -4.81980E-07  -2.07338E-06  -6.87346E-07   3.17209E-06   5.27288E-05   5.49271E-05   6.10105E-05   3.15022E-05   5.80997E-06   9.55628E-06  -1.50210E-06   2.81356E-06  -1.41977E-07   1.09751E-06  -2.36018E-06  -1.64197E-06  -3.19186E-06  -1.51309E-07   1.34119E-07  -1.42622E-06  -6.57745E-07  -1.48334E-07   5.00927E-07  -6.36242E-07  -5.21019E-07  -6.24197E-08   4.32257E-07  -6.33367E-07   5.42697E-08   4.24848E-07   2.03308E-07  -2.35391E-07   1.81531E-07  -8.93971E-08   3.26213E-07   1.65567E-07   4.47802E-08   1.49340E-07   1.51235E-07   6.17801E-08   2.09950E-07  -7.32363E-08  -2.64862E-08  -1.15090E-07  -2.93313E-09   3.30584E-08  -5.65556E-08   2.51472E-07   2.23211E-07   1.27713E-07   3.47457E-08   7.92473E-08  -2.48943E-08   1.05335E-08  -1.17278E-07  -4.23029E-08  -7.80406E-08  -3.22480E-08  -9.52466E-08   2.42025E-08  -5.85912E-08  -3.05649E-08   4.03874E-08  -1.45073E-07  -2.17593E-07  -1.16593E-07  -1.56439E-07  -1.41556E-07   1.43600E-08  -5.94610E-08   1.23309E-07   4.01365E-09   1.38319E-07   3.66386E-08   1.78870E-07   4.76370E-08   1.23784E-07  -2.40740E-08  -8.22501E-08   9.39467E-08   1.50153E-07   1.28660E-07   1.09775E-07   1.20391E-07  -1.78096E-08   9.18297E-08  -3.68382E-08  -1.07327E-08  -2.13112E-07  -9.45091E-08  -2.14489E-07  -1.74516E-07  -1.41433E-07  -9.18973E-08   3.91508E-08  -6.32702E-08   7.77650E-08  -1.21281E-08   7.00909E-08   5.24505E-08   1.28095E-07  -1.51996E-08   3.68231E-08   4.23430E-08   2.81516E-08   9.23046E-08   1.31776E-07  -5.67162E-09   2.92937E-08   9.00649E-08   6.99741E-08   7.22648E-08   4.71282E-08  -8.21580E-08  -9.66476E-08  -3.37520E-09  -2.13673E-08  -7.48797E-08  -4.15776E-08  -5.53044E-08  -9.13100E-08   1.11781E-07   1.30715E-07   1.82232E-08   1.13681E-07   6.11216E-08
   1.92460E-01   2.51321E-01   1.07457E+00   1.45796E-07   1.55831E-07   1.28045E-06  -3.07676E-06  -9.04221E-07  -2.48156E-06  -2.94643E-07   3.42323E-06   4.80510E-05   6.20330E-05   6.50408E-05   2.56350E-05   8.99242E-06   6.46630E-06  -6.10547E-07   2.82280E-06  -4.40228E-07   1.13610E-06  -2.33311E-06  -9.98003E-07  -3.14144E-06   2.85347E-07  -6.83797E-07  -1.04967E-06  -7.80573E-07   1.56274E-09   6.02540E-07  -4.81080E-07  -1.31287E-07  -3.18399E-07   1.08365E-07  -4.44928E-07  -2.14090E-07   3.59895E-07  -1.91354E-07   1.01053E-08   2.84360E-07  -2.54383E-07  -9.52265E-08   2.45250E-07  -1.28859E-07   2.04201E-09  -2.03205E-07   9.68290E-08   7.94262E-08  -1.66073E-07  -2.46870E-07  -9.35744E-08  -8.40255E-08  -1.03980E-07  -2.38493E-07   1.63441E-08  -1.46598E-07   7.57917E-08  -8.03976E-08   8.18661E-09  -9.54645E-08  -4.37907E-08   5.42383E-08  -2.68554E-07  -2.57024E-07  -1.62093E-08  -1.95967E-08  -1.21593E-07  -3.09144E-08  -3.45713E-08   1.96461E-07  -7.42023E-08   1.16315E-07   1.03877E-08   1.35820E-07  -8.21657E-08   1.38883E-07  -5.43282E-08  -5.71207E-09   1.47501E-07   2.04800E-07   1.13249E-08   1.49332E-07   7.59583E-08   9.06695E-08   5.97996E-08   3.78968E-11  -4.19110E-09  -1.18686E-07   3.91587E-09  -1.73281E-07   4.36423E-08  -1.31601E-07   8.54834E-08   7.75951E-08  -7.16804E-08   2.31426E-08  -9.35052E-08  -1.09298E-07  -6.56708E-09   9.24171E-08  -1.76093E-07  -8.29867E-08   5.73446E-08   8.22842E-08   1.17505E-07   2.50811E-07   9.91997E-09   9.22301E-08   1.08798E-07   1.06202E-07   2.03782E-08  -1.31325E-07  -5.85444E-09  -2.04076E-07  -3.53925E-08  -1.84949E-07  -2.54020E-08  -1.00598E-07  -8.64377E-09   4.22983E-08  -1.74441E-08   1.89535E-07  -4.22179E-08   8.38421E-08   2.39224E-08   1.30434E-07   5.32090E-08   5.15216E-08   1.34587E-08  -1.39383E-07   3.65423E-08  -3.31552E-08  -2.54951E-08
   1.97004E-01   2.56909E-01   1.07810E+00   1.18856E-07  -2.52412E-07   4.29473E-07  -3.20638E-06  -1.31465E-06  -2.38519E-06  -7.13994E-08   3.23102E-06   4.31059E-05   6.72727E-05   6.48428E-05   2.11744E-05   1.10574E-05   3.19189E-06   3.33252E-07   1.86672E-06  -6.82025E-07   4.62298E-07  -2.38807E-06   7.02163E-08  -2.94016E-06   1.06687E-06  -1.12678E-06  -7.82678E-07  -7.68215E-07  -2.88727E-07   3.51688E-07  -3.92603E-07  -3.41306E-07  -6.61739E-08   2.06399E-07  -3.94892E-07  -1.76283E-07  -6.88363E-09  -4.98170E-07  -7.88758E-08  -1.81146E-07   1.12157E-07  -5.43586E-09   1.67001E-07  -1.09648E-08  -1.75546E-07  -1.48073E-08  -2.30196E-07  -2.87310E-07   8.39776E-08  -7.10415E-08  -2.10096E-07   4.07012E-08  -1.44178E-07   9.25992E-08  -1.79707E-07  -7.15427E-08   9.18825E-08   9.56777E-08  -1.40867E-07  -3.91866E-09  -1.45733E-08   1.82870E-07  -2.02760E-08   1.89570E-07  -1.63688E-07   1.04244E-07  -1.77906E-07   1.11548E-07  -1.10065E-07  -9.09401E-08   3.31091E-07   2.54952E-07  -8.08640E-08   1.06251E-07  -3.70538E-08   6.31162E-08  -7.77999E-09  -1.43847E-07   1.04278E-07  -1.70842E-07   9.06541E-08  -9.19035E-08   7.67492E-08  -1.49282E-07   1.93593E-07   5.95245E-08  -1.82126E-07  -1.55856E-07   1.37803E-08  -1.07061E-07   3.69605E-08  -7.02764E-08  -2.82214E-08  -5.21053E-08   6.31171E-08   1.54774E-07  -4.81985E-08   1.14981E-07  -6.97781E-08   1.40596E-07  -8.18072E-08   7.96160E-08  -2.40170E-08  -4.88144E-08   3.69905E-08  -4.02071E-08  -1.42019E-09  -9.62502E-08   1.31516E-07   3.25171E-08  -3.64379E-09   8.24670E-08  -1.27129E-07  -6.71808E-08   9.79881E-08   5.15540E-08  -1.33174E-07  -4.24616E-08   2.20944E-08  -5.40859E-08   1.84007E-07   2.10322E-07  -9.19803E-08   1.03454E-07   2.98307E-08   1.32162E-07   1.27560E-08   4.09937E-08  -6.08924E-08  -1.34190E-07   7.11677E-08  -1.26673E-07   6.99845E-09
   2.01552E-01   2.62750E-01   1.08176E+00   4.81018E-09  -4.80997E-07  -1.91138E-07  -3.29966E-06  -1.46300E-06  -1.72699E-06   1.80518E-07   2.81810E-06   3.81046E-05   7.10099E-05   6.15078E-05   1.91139E-05   1.22513E-05   2.51794E-07   1.29816E-06   3.06770E-07  -9.66904E-07  -2.13394E-07  -1.72409E-06   9.70404E-07  -2.38055E-06   1.85117E-06  -1.11982E-06  -7.24066E-07  -8.13865E-07  -2.15715E-07   4.99307E-07  -7.14498E-07  -5.57177E-07   1.16915E-07   5.04246E-07  -6.31801E-07  -2.10442E-07   6.46500E-08  -3.35250E-07  -3.33964E-07  -2.72604E-07   9.67754E-08   1.30870E-07  -1.58226E-07  -7.07637E-08   1.07860E-08   2.92933E-07  -2.91850E-07  -7.29729E-08  -2.61922E-07   2.78670E-08  -4.21120E-07   4.91617E-09  -3.59204E-08   6.40529E-08   1.37065E-07   2.50261E-07  -2.39224E-07   1.09257E-07  -1.38861E-07   2.43382E-08  -2.97346E-08  -6.97283E-08   2.77398E-07   1.59240E-07  -1.53833E-07   1.29218E-08   2.28135E-08   7.44939E-08  -1.41439E-08  -1.13102E-07   3.32775E-08  -1.23821E-07   1.59870E-07  -3.36190E-08   1.95171E-07  -8.00191E-08   2.05498E-07   8.14626E-08  -2.90886E-07  -1.64401E-07   1.10488E-07  -1.18422E-07   8.62829E-08  -7.85603E-08   2.76144E-09  -6.47582E-09   6.80456E-08   1.56712E-07  -1.68889E-07   9.19296E-08  -1.21755E-07   1.45084E-07  -2.92759E-07  -6.47126E-08   1.31017E-07   3.29462E-08   9.19280E-08   8.31498E-08  -9.06968E-08  -4.72772E-09   1.46763E-07   1.11309E-07  -1.35443E-07  -8.92931E-08   2.99367E-08  -1.58072E-07   1.62133E-07  -9.60193E-08   4.86430E-09  -1.52872E-07   1.45156E-07  -2.43684E-08   7.55785E-08   1.07117E-07  -1.24034E-07   5.14225E-08  -2.09381E-08   1.42389E-07  -6.23952E-08   5.26093E-08  -6.74301E-08  -3.15160E-08   5.44419E-08  -4.07646E-08   4.12038E-08  -7.45093E-08   1.04134E-07   1.48220E-08   1.00694E-08   1.07578E-07  -3.77639E-08   7.66753E-08  -4.61551E-08
   2.06103E-01   2.68464E-01   1.08547E+00   3.84861E-08  -8.26494E-07  -5.26355E-07  -3.42536E-06  -1.17312E-06  -1.19307E-06   1.01619E-07   2.93470E-06   3.32758E-05   7.30950E-05   5.57274E-05   2.06921E-05   1.29472E-05  -2.59636E-06   1.83308E-06  -9.02642E-07  -1.25681E-06  -8.36442E-07  -4.09738E-07   1.48472E-06  -1.36785E-06   1.79985E-06  -1.01487E-06  -3.88607E-07  -8.09574E-07   3.86298E-09   7.09889E-07  -9.44881E-07  -4.76163E-07  -4.18168E-07   6.34706E-07  -4.66951E-07  -1.30490E-07   1.83986E-07  -1.87003E-07  -2.30150E-07  -4.89789E-08  -4.86321E-07   5.83044E-08  -2.44324E-08  -9.37885E-08  -2.48318E-08   2.01492E-07   2.09145E-07   8.42430E-08  -6.52120E-07  -7.04780E-08  -1.17350E-07   5.20921E-08  -1.71247E-07  -1.55429E-07   4.92931E-07   2.26372E-07  -9.91768E-08  -4.07388E-09   2.07634E-07  -3.39281E-09  -6.77035E-09  -1.62649E-07   1.24232E-07  -4.53929E-08   2.42950E-07  -3.13978E-08   1.90212E-07  -2.74848E-08   2.15158E-07   4.65316E-09  -2.14413E-07  -1.55732E-07   2.58871E-07  -5.33473E-08   4.59439E-08  -1.18595E-07   1.04058E-07   1.17208E-08   4.95549E-08   4.22158E-08  -1.10699E-07  -2.72187E-08  -1.64490E-07   5.01894E-08  -2.02414E-07  -4.26486E-08   1.87763E-07   2.39660E-08  -9.21391E-10   8.70093E-08  -1.34372E-07   4.60315E-08   1.11872E-07   5.69004E-08  -2.22650E-07  -8.43908E-08   1.31340E-07  -5.17679E-08   2.21609E-07  -1.10591E-07   2.44456E-07  -6.00657E-08   1.24200E-07   4.65064E-08  -1.23481E-07  -5.88172E-08   3.98645E-08   4.65141E-08  -2.84035E-07  -1.62135E-08   2.69906E-08  -3.22230E-08   1.16781E-07   5.93848E-08  -1.55962E-07   1.40296E-08   2.80185E-08   7.96268E-08  -8.95428E-08   4.37882E-08  -1.39433E-07  -2.00427E-08   1.68719E-07  -1.18642E-08  -2.04216E-08  -4.60161E-08   9.27312E-08  -5.99407E-08   2.64769E-07   9.96936E-08  -1.31650E-07   5.40425E-08  -4.05638E-08
   2.10658E-01   2.74059E-01   1.08925E+00   8.09092E-08  -9.64295E-07  -1.12796E-06  -2.34739E-06  -5.78297E-07  -7.74355E-07  -5.06015E-07   3.91770E-06   2.86052E-05   7.38151E-05   4.80674E-05   2.80086E-05   1.31532E-05  -4.85776E-06   1.71933E-06  -1.12999E-06  -1.65598E-06  -1.42505E-06   7.74622E-07   2.60439E-06  -3.66239E-07   1.57732E-06  -1.00442E-06   3.65887E-07  -7.76056E-07   1.41786E-07   5.82278E-07  -3.71767E-07  -5.01724E-07  -4.56401E-07   5.64683E-07  -4.88651E-08  -7.59357E-08   1.19720E-07  -2.51234E-07   2.14663E-07  -3.85894E-08  -1.35753E-07  -1.11194E-07   1.32455E-07  -1.90725E-07  -1.59116E-07   8.00044E-08   3.51921E-07  -7.35222E-08   5.44788E-09  -1.33949E-07  -6.97151E-08   3.68532E-08  -2.14794E-07  -1.46385E-07   8.53728E-08   1.05733E-07   4.93438E-07  -2.66644E-08   1.50347E-07  -6.05669E-08   9.04999E-08  -6.46301E-08  -2.98680E-07  -1.05246E-07   1.44914E-07  -5.10687E-08  -1.22686E-08  -4.41231E-08   2.38342E-08   5.73263E-08  -2.34200E-08  -7.13413E-08  -2.86956E-07  -3.35435E-08  -1.91924E-07  -3.35950E-09  -2.98486E-07  -8.00543E-09   2.45627E-07   3.78906E-08  -2.14183E-07   3.93838E-08  -1.40666E-07   8.37414E-08  -3.86279E-08  -8.18933E-09  -7.44124E-08   4.33531E-09   1.90785E-07   2.89217E-08   1.05625E-07  -1.84906E-08   2.44041E-07  -2.28989E-09  -7.52867E-09  -9.37537E-09   5.20174E-08  -2.65806E-08   1.19917E-07  -2.95842E-08  -9.43949E-08  -1.86427E-08   2.07201E-07   1.14102E-08   1.16412E-07  -4.23811E-08  -2.16438E-07   1.51173E-08  -1.27565E-08   2.37177E-08  -2.15792E-07  -5.20028E-08  -3.50718E-08   1.96132E-08   1.65593E-07   9.83594E-09   1.31819E-07  -1.73214E-08   2.05131E-07   2.13785E-08  -3.67157E-08   3.10320E-08   8.96362E-09  -1.68241E-08  -7.81884E-08   2.44660E-08  -9.91413E-09   8.16717E-09   3.18244E-08   2.35267E-08  -7.20703E-09   3.15248E-08  -4.69899E-08
   2.15217E-01   2.79744E-01   1.09314E+00   5.42914E-08  -6.96063E-07  -1.72606E-06  -9.26995E-07   2.24170E-07  -3.94025E-07  -1.11449E-06   4.25933E-06   2.41122E-05   7.35639E-05   4.02472E-05   4.05405E-05   1.28420E-05  -6.12841E-06   1.55696E-06  -1.64491E-06  -2.02141E-06  -1.88803E-06   1.84701E-06   3.43533E-06   4.32930E-07   1.62400E-06  -8.39209E-07   4.13760E-07  -5.73441E-07   7.36126E-08   3.42389E-07  -5.09305E-08  -5.84956E-07  -2.83111E-08   4.36713E-07  -1.20801E-07   5.68525E-08   3.55487E-08  -3.00120E-07   9.52645E-08  -5.27486E-08   1.67365E-07  -2.57789E-07  -8.03204E-08  -2.05217E-07  -1.61321E-07   1.69858E-08   9.17016E-08  -2.54397E-07  -5.53946E-09  -1.57071E-07  -2.96581E-07   8.66379E-08  -1.38739E-07  -1.11866E-07   4.62788E-09  -2.63317E-08  -2.50246E-08   7.22846E-09  -2.25595E-08  -6.81568E-08   7.06200E-08  -3.03288E-08   2.05546E-08  -1.69277E-07  -3.62691E-07   2.75097E-08  -1.65924E-07  -9.05833E-09  -9.68164E-08   2.29523E-08   2.05054E-07  -2.42905E-08  -1.19347E-07   2.80799E-08  -5.33099E-08   6.77153E-08  -6.45416E-09  -1.10810E-07  -8.11238E-08   1.23681E-07   2.20947E-07   8.73486E-08   1.67198E-07   3.77722E-08   2.45200E-07  -3.20613E-08  -1.43478E-07   4.11184E-08   8.66515E-08   2.14404E-09   1.81688E-07  -9.44017E-08  -1.26787E-08   7.85952E-08   2.23020E-07  -9.53326E-08  -9.72451E-08  -9.34012E-08  -1.53642E-07  -4.53854E-08  -1.63889E-07  -5.02834E-08  -9.38152E-08   1.79870E-08   4.37533E-08   1.89913E-08  -3.37746E-08   5.70860E-08   9.04358E-08  -6.01568E-09  -3.57746E-08   1.10072E-08  -6.26644E-08   3.63465E-08   1.69533E-07  -1.97244E-08  -5.01393E-08   4.97380E-08   1.01881E-07   6.01974E-08   2.77853E-07  -7.10774E-08  -1.57455E-07  -3.65431E-09   2.19242E-09  -2.08367E-08  -6.60158E-08  -7.38099E-08  -2.32071E-07   1.04030E-07   1.57319E-07   6.26094E-08   4.91854E-08
   2.19780E-01   2.85484E-01   1.09713E+00  -1.12007E-07  -3.79065E-07  -2.31841E-06  -3.03618E-07   1.10003E-06  -2.25880E-07  -1.63365E-06   4.43511E-06   1.96705E-05   7.27180E-05   3.38303E-05   5.68312E-05   1.19107E-05  -6.78168E-06   1.44050E-06  -1.93161E-06  -2.37566E-06  -1.96105E-06   2.39894E-06   3.12521E-06   9.40711E-07   1.37642E-06  -6.02821E-07   2.03049E-07  -3.07683E-07   4.78634E-08  -6.47653E-08  -1.66811E-07  -6.60807E-07   3.10830E-08   4.32595E-07  -1.68303E-07   1.74941E-07   1.14546E-07  -3.90729E-07  -2.31396E-07  -3.16980E-07  -7.17346E-08  -2.02120E-07  -1.94790E-07  -3.57999E-07  -1.63796E-07  -1.04006E-08   5.42326E-08  -6.64373E-07  -3.86039E-07   3.60391E-09  -3.24388E-07  -3.27164E-09  -2.60021E-07   4.54896E-08   1.58098E-07  -1.28569E-07  -3.05990E-07   2.07097E-07   2.89689E-08  -1.71536E-07   5.71710E-11  -1.77204E-08   8.31658E-08   5.01734E-09  -1.48825E-07   1.07546E-07  -1.20890E-08  -6.14388E-09  -3.82908E-08  -8.70501E-08   2.64482E-08   1.97628E-07   1.73003E-07   7.48080E-08   1.22992E-07   4.85071E-08   8.99787E-08  -3.28751E-08  -6.62271E-08   4.81000E-08   1.08278E-07   1.85143E-08   9.55181E-08  -1.08412E-07   3.34980E-08   1.54110E-07   1.62449E-07  -1.75470E-07  -9.20985E-08  -2.01842E-07  -1.22642E-07  -8.97889E-08  -1.10515E-07   2.15192E-09   3.30370E-08   1.14362E-08   3.70445E-08  -4.54811E-08  -7.60644E-08   1.83311E-07   8.31088E-08  -1.67769E-07  -1.66813E-07   3.09409E-08  -2.00839E-08   1.96524E-07   1.97515E-07   4.26105E-08   9.52034E-08   1.34807E-07   1.81404E-07   4.94572E-08   1.04579E-07  -9.46281E-08  -6.85589E-08  -6.64360E-08  -6.01774E-08  -8.67126E-08  -7.91122E-08  -3.83115E-08  -1.28729E-08  -1.64622E-08   5.20910E-08   1.58308E-08   1.02124E-08  -1.82698E-08   2.23693E-08  -3.17283E-09   2.31720E-08   8.09480E-08  -4.46546E-09   3.22567E-08  -2.23313E-08
