  time  amplitude  omega  amp_cos  amp_sin
   1.51319E+02   3.38149E-07   3.20395E-01   3.36947E-07  -2.84891E-08
   1.55102E+02   3.78462E-07   3.20483E-01   1.62149E-07   3.41967E-07
   1.58885E+02   4.23406E-07   3.19988E-01  -2.94059E-07   3.04634E-07
   1.62668E+02   4.75754E-07   3.19528E-01  -4.37134E-07  -1.87765E-07
   1.66451E+02   5.32446E-07   3.20573E-01   2.53503E-08  -5.31842E-07
   1.70234E+02   5.95329E-07   3.20021E-01   5.66489E-07  -1.83049E-07
   1.74017E+02   6.69091E-07   3.20332E-01   4.16297E-07   5.23813E-07
   1.77800E+02   7.51610E-07   3.19739E-01  -3.85163E-07   6.45420E-07
   1.81583E+02   8.40325E-07   3.20847E-01  -8.26598E-07  -1.51266E-07
   1.85366E+02   9.44074E-07   3.20043E-01  -1.68170E-07  -9.28976E-07
   1.89149E+02   1.05949E-06   3.20821E-01   9.10788E-07  -5.41290E-07
   1.92932E+02   1.18513E-06   3.18865E-01   9.28906E-07   7.35979E-07
   1.96715E+02   1.33099E-06   3.22361E-01  -4.17068E-07   1.26396E-06
   2.00498E+02   1.49028E-06   3.19322E-01  -1.48883E-06   6.56843E-08
   2.04281E+02   1.66904E-06   3.20065E-01  -6.56235E-07  -1.53461E-06
   2.08063E+02   1.87913E-06   3.20129E-01   1.35707E-06  -1.29980E-06
   2.11846E+02   2.10127E-06   3.20818E-01   1.89227E-06   9.13597E-07
   2.15629E+02   2.36469E-06   3.19653E-01  -2.08389E-07   2.35549E-06
   2.19412E+02   2.65433E-06   3.20720E-01  -2.55868E-06   7.06159E-07
   2.23195E+02   2.97208E-06   3.20647E-01  -1.74397E-06  -2.40662E-06
   2.26978E+02   3.33107E-06   3.19926E-01   1.83438E-06  -2.78048E-06
   2.30761E+02   3.74744E-06   3.19775E-01   3.65540E-06   8.25449E-07
   2.34544E+02   4.19992E-06   3.21777E-01   5.50420E-07   4.16370E-06
   2.38327E+02   4.69492E-06   3.19314E-01  -4.13300E-06   2.22723E-06
   2.42110E+02   5.27937E-06   3.19655E-01  -3.98651E-06  -3.46113E-06
   2.45893E+02   5.93633E-06   3.20882E-01   2.08046E-06  -5.55983E-06
   2.49676E+02   6.64283E-06   3.20198E-01   6.64283E-06  -9.52677E-09
   2.53459E+02   7.44867E-06   3.19685E-01   2.64397E-06   6.96363E-06
   2.57242E+02   8.39178E-06   3.21166E-01  -6.31615E-06   5.52523E-06
   2.61025E+02   9.39013E-06   3.20261E-01  -8.27266E-06  -4.44270E-06
   2.64808E+02   1.05292E-05   3.20138E-01   1.39740E-06  -1.04361E-05
   2.68591E+02   1.18131E-05   3.20330E-01   1.15130E-05  -2.64578E-06
   2.72374E+02   1.32502E-05   3.20360E-01   7.31420E-06   1.10485E-05
   2.76157E+02   1.48141E-05   3.19830E-01  -8.66936E-06   1.20125E-05
   2.79940E+02   1.66724E-05   3.20613E-01  -1.60807E-05  -4.40221E-06
   2.83723E+02   1.87130E-05   3.19342E-01  -1.78484E-06  -1.86276E-05
   2.87506E+02   2.10272E-05   3.20446E-01   1.88964E-05  -9.22334E-06
   2.91289E+02   2.35998E-05   3.21370E-01   1.70792E-05   1.62866E-05
   2.95072E+02   2.65321E-05   3.18641E-01  -1.02407E-05   2.44761E-05
   2.98855E+02   2.97298E-05   3.21312E-01  -2.97048E-05  -1.21801E-06
   3.02638E+02   3.34408E-05   3.19842E-01  -1.05149E-05  -3.17447E-05
   3.06421E+02   3.75080E-05   3.20024E-01   2.91648E-05  -2.35853E-05
   3.10204E+02   4.21425E-05   3.19797E-01   3.63658E-05   2.12960E-05
   3.13987E+02   4.73159E-05   3.19954E-01  -7.97449E-06   4.66391E-05
   3.17770E+02   5.31997E-05   3.20313E-01  -5.22452E-05   1.00323E-05
   3.21553E+02   5.96983E-05   3.20586E-01  -3.10887E-05  -5.09645E-05
   3.25336E+02   6.67023E-05   3.19126E-01   4.08700E-05  -5.27148E-05
   3.29119E+02   7.48092E-05   3.20228E-01   7.14653E-05   2.21161E-05
   3.32902E+02   8.42126E-05   3.20244E-01   4.98263E-06   8.40651E-05
   3.36685E+02   9.38749E-05   3.19207E-01  -8.56222E-05   3.84881E-05
   3.40468E+02   1.05466E-04   3.21044E-01  -7.40780E-05  -7.50708E-05
   3.44250E+02   1.18014E-04   3.20590E-01   4.96299E-05  -1.07071E-04
   3.48033E+02   1.31901E-04   3.19539E-01   1.31559E-04   9.49549E-06
   3.51816E+02   1.48198E-04   3.20640E-01   4.17767E-05   1.42188E-04
   3.55599E+02   1.65976E-04   3.20045E-01  -1.32547E-04   9.98968E-05
   3.59382E+02   1.86267E-04   3.20973E-01  -1.56980E-04  -1.00263E-04
   3.63165E+02   2.08730E-04   3.20268E-01   4.33397E-05  -2.04181E-04
   3.66948E+02   2.32773E-04   3.20299E-01   2.30160E-04  -3.47751E-05
   3.70731E+02   2.61041E-04   3.20690E-01   1.26885E-04   2.28129E-04
   3.74514E+02   2.91182E-04   3.20313E-01  -1.88506E-04   2.21929E-04
   3.78297E+02   3.24515E-04   3.21974E-01  -3.04688E-04  -1.11692E-04
   3.82080E+02   3.61688E-04   3.19596E-01  -3.76358E-06  -3.61668E-04
   3.85863E+02   4.01404E-04   3.21463E-01   3.74945E-04  -1.43325E-04
   3.89646E+02   4.47113E-04   3.21076E-01   2.95253E-04   3.35761E-04
   3.93429E+02   4.94724E-04   3.19981E-01  -2.32476E-04   4.36700E-04
   3.97212E+02   5.49485E-04   3.22953E-01  -5.44100E-04  -7.67395E-05
   4.00995E+02   6.06583E-04   3.20240E-01  -1.31913E-04  -5.92065E-04
   4.04778E+02   6.67748E-04   3.23138E-01   5.63042E-04  -3.58986E-04
   4.08561E+02   7.30513E-04   3.24503E-01   5.77104E-04   4.47884E-04
   4.12344E+02   7.98672E-04   3.21125E-01  -2.39075E-04   7.62050E-04
   4.16127E+02   8.64583E-04   3.24830E-01  -8.63960E-04   3.28216E-05
   4.19910E+02   9.37971E-04   3.22566E-01  -3.55313E-04  -8.68068E-04
   4.23693E+02   1.01172E-03   3.24486E-01   7.52699E-04  -6.76027E-04
   4.27476E+02   1.08186E-03   3.25636E-01   9.49381E-04   5.18756E-04
   4.31259E+02   1.15969E-03   3.24569E-01  -1.81468E-04   1.14540E-03
   4.35042E+02   1.22641E-03   3.25137E-01  -1.20577E-03   2.24008E-04
   4.38825E+02   1.29258E-03   3.26710E-01  -6.40625E-04  -1.12265E-03
   4.42608E+02   1.35533E-03   3.26168E-01   8.88924E-04  -1.02310E-03
   4.46391E+02   1.40189E-03   3.26208E-01   1.30262E-03   5.18137E-04
   4.50174E+02   1.46520E-03   3.28028E-01  -7.13274E-05   1.46346E-03
   4.53957E+02   1.50763E-03   3.28738E-01  -1.44954E-03   4.14453E-04
   4.57740E+02   1.55529E-03   3.29403E-01  -8.82239E-04  -1.28085E-03
   4.61523E+02   1.57971E-03   3.31100E-01   9.55236E-04  -1.25818E-03
   4.65306E+02   1.61517E-03   3.27642E-01   1.53416E-03   5.05072E-04
   4.69089E+02   1.63340E-03   3.30851E-01   1.88513E-06   1.63340E-03
   4.72872E+02   1.67140E-03   3.31893E-01  -1.58843E-03   5.20063E-04
   4.76655E+02   1.68325E-03   3.32097E-01  -9.92886E-04  -1.35923E-03
   4.80437E+02   1.69584E-03   3.35002E-01   1.00787E-03  -1.36385E-03
   4.84220E+02   1.70458E-03   3.32510E-01   1.61617E-03   5.41860E-04
   4.88003E+02   1.70601E-03   3.36613E-01  -4.45176E-05   1.70543E-03
   4.91786E+02   1.71519E-03   3.34891E-01  -1.64943E-03   4.70398E-04
   4.95569E+02   1.70851E-03   3.35295E-01  -9.36585E-04  -1.42892E-03
   4.99352E+02   1.73179E-03   3.38733E-01   1.11727E-03  -1.32319E-03
   5.03135E+02   1.71325E-03   3.39891E-01   1.56698E-03   6.92685E-04
   5.06918E+02   1.70685E-03   3.37727E-01  -2.09479E-04   1.69394E-03
   5.10701E+02   1.69518E-03   3.41434E-01  -1.67456E-03   2.63581E-04
   5.14484E+02   1.67490E-03   3.40042E-01  -7.14235E-04  -1.51497E-03
   5.18267E+02   1.67618E-03   3.39300E-01   1.25152E-03  -1.11502E-03
   5.22050E+02   1.65963E-03   3.42605E-01   1.39878E-03   8.93187E-04
   5.25833E+02   1.64113E-03   3.43853E-01  -4.82275E-04   1.56867E-03
   5.29616E+02   1.62682E-03   3.40440E-01  -1.62663E-03  -2.49715E-05
   5.33399E+02   1.58014E-03   3.41806E-01  -4.09893E-04  -1.52605E-03
   5.37182E+02   1.58555E-03   3.43438E-01   1.36482E-03  -8.06992E-04
   5.40965E+02   1.54638E-03   3.38602E-01   1.13469E-03   1.05060E-03
   5.44748E+02   1.51366E-03   3.45475E-01  -7.03082E-04   1.34046E-03
   5.48531E+02   1.49822E-03   3.42242E-01  -1.46625E-03  -3.07856E-04
   5.52314E+02   1.42267E-03   3.41913E-01  -1.00065E-04  -1.41915E-03
   5.56097E+02   1.38303E-03   3.48334E-01   1.31131E-03  -4.39587E-04
   5.59880E+02   1.31771E-03   3.39710E-01   7.53938E-04   1.08071E-03
   5.63663E+02   1.23547E-03   3.44678E-01  -7.90961E-04   9.49089E-04
   5.67446E+02   1.18409E-03   3.46673E-01  -1.07360E-03  -4.99451E-04
   5.71229E+02   1.09261E-03   3.43091E-01   1.76812E-04  -1.07821E-03
   5.75012E+02   1.04385E-03   3.46610E-01   1.03894E-03  -1.01136E-04
   5.78795E+02   9.66840E-04   3.47643E-01   3.33991E-04   9.07320E-04
   5.82578E+02   9.02074E-04   3.53508E-01  -7.51472E-04   4.99028E-04
   5.86361E+02   8.59482E-04   3.47301E-01  -6.41821E-04  -5.71643E-04
   5.90144E+02   7.85463E-04   3.60375E-01   3.90363E-04  -6.81593E-04
   5.93927E+02   7.59042E-04   3.51451E-01   7.29722E-04   2.08928E-04
   5.97710E+02   7.16392E-04   3.54831E-01  -3.60698E-05   7.15483E-04
   6.01493E+02   6.85097E-04   3.60525E-01  -6.76717E-04   1.06828E-04
   6.05276E+02   6.81704E-04   3.54040E-01  -2.57941E-04  -6.31021E-04
   6.09059E+02   6.39551E-04   3.59360E-01   5.28064E-04  -3.60796E-04
   6.12842E+02   6.26994E-04   3.63555E-01   4.47531E-04   4.39133E-04
   6.16624E+02   5.95698E-04   3.51234E-01  -3.03116E-04   5.12813E-04
   6.20407E+02   5.52790E-04   3.67972E-01  -5.18308E-04  -1.92180E-04
   6.24190E+02   5.25552E-04   3.50488E-01   5.77766E-05  -5.22366E-04
   6.27973E+02   4.89872E-04   3.61085E-01   4.87679E-04  -4.63036E-05
   6.31756E+02   4.66195E-04   3.68467E-01   1.25049E-04   4.49111E-04
   6.35539E+02   4.34566E-04   3.69381E-01  -3.92245E-04   1.87061E-04
   6.39322E+02   4.19997E-04   3.64218E-01  -2.50135E-04  -3.37387E-04
   6.43105E+02   4.13526E-04   3.66992E-01   2.81982E-04  -3.02473E-04
   6.46888E+02   4.25372E-04   3.57785E-01   3.66357E-04   2.16157E-04
   6.50671E+02   4.44148E-04   3.68743E-01  -1.55296E-04   4.16113E-04
   6.54454E+02   4.34558E-04   3.56286E-01  -4.30649E-04  -5.81528E-05
   6.58237E+02   4.47276E-04   3.43926E-01  -6.04254E-05  -4.43176E-04
   6.62020E+02   4.31046E-04   3.42629E-01   3.95296E-04  -1.71878E-04
   6.65803E+02   4.16414E-04   3.17671E-01   2.92620E-04   2.96267E-04
   6.69586E+02   3.76225E-04   3.38147E-01  -1.80371E-04   3.30170E-04
   6.73369E+02   3.44344E-04   2.95126E-01  -3.43985E-04  -1.57150E-05
   6.77152E+02   2.85129E-04   2.90464E-01  -1.17909E-04  -2.59608E-04
   6.80935E+02   2.52388E-04   2.64383E-01   1.37009E-04  -2.11963E-04
   6.84718E+02   2.26747E-04   2.64661E-01   2.26745E-04   9.60417E-07
   6.88501E+02   2.19762E-04   2.03995E-01   1.56857E-04   1.53918E-04
   6.92284E+02   2.23726E-04   2.52190E-01  -3.54608E-05   2.20898E-04
   6.96067E+02   2.58512E-04   2.36368E-01  -2.24668E-04   1.27877E-04
   6.99850E+02   2.87397E-04   2.69838E-01  -2.51753E-04  -1.38627E-04
   7.03633E+02   3.15608E-04   2.67005E-01  -1.81012E-05  -3.15088E-04
   7.07416E+02   3.24072E-04   2.71448E-01   2.67231E-04  -1.83332E-04
   7.11199E+02   3.59830E-04   2.71932E-01   3.27460E-04   1.49156E-04
   7.14982E+02   3.67584E-04   2.61078E-01   5.70134E-05   3.63136E-04
   7.18765E+02   4.24583E-04   2.78554E-01  -3.32067E-04   2.64580E-04
   7.22548E+02   4.59736E-04   2.89701E-01  -4.19185E-04  -1.88790E-04
   7.26331E+02   4.94493E-04   2.90940E-01  -2.32391E-05  -4.93947E-04
   7.30114E+02   4.97230E-04   3.00757E-01   4.41029E-04  -2.29634E-04
   7.33897E+02   5.16572E-04   2.95790E-01   4.14675E-04   3.08044E-04
   7.37680E+02   5.06787E-04   2.98920E-01  -1.00148E-04   4.96793E-04
   7.41463E+02   5.05171E-04   3.02707E-01  -4.92241E-04   1.13564E-04
   7.45246E+02   4.84900E-04   3.05724E-01  -2.89965E-04  -3.88649E-04
   7.49029E+02   4.40853E-04   3.07417E-01   2.19801E-04  -3.82151E-04
   7.52812E+02   4.15294E-04   3.01869E-01   4.13494E-04   3.86191E-05
   7.56594E+02   3.59949E-04   3.11746E-01   1.05803E-04   3.44048E-04
   7.60377E+02   3.23100E-04   3.01442E-01  -2.41026E-04   2.15175E-04
   7.64160E+02   2.92975E-04   3.13392E-01  -2.62941E-04  -1.29215E-04
   7.67943E+02   2.52823E-04   3.19347E-01   2.37424E-05  -2.51706E-04
   7.71726E+02   2.38163E-04   3.33849E-01   2.32740E-04  -5.05337E-05
   7.75509E+02   2.16994E-04   3.30629E-01   1.10416E-04   1.86801E-04
   7.79292E+02   2.08184E-04   3.41443E-01  -1.43094E-04   1.51211E-04
   7.83075E+02   2.18802E-04   3.68962E-01  -1.82683E-04  -1.20422E-04
   7.86858E+02   2.04323E-04   3.51344E-01   6.83571E-05  -1.92550E-04
   7.90641E+02   1.85960E-04   3.33484E-01   1.85865E-04   5.93041E-06
   7.94424E+02   2.04331E-04   3.38166E-01   5.24562E-05   1.97483E-04
   7.98207E+02   1.71504E-04   3.11578E-01  -1.36351E-04   1.04028E-04
   8.01990E+02   1.71292E-04   3.12115E-01  -1.47880E-04  -8.64440E-05
   8.05773E+02   1.60774E-04   2.71860E-01  -2.14952E-06  -1.60760E-04
   8.09556E+02   1.63815E-04   2.85747E-01   1.43510E-04  -7.89962E-05
   8.13339E+02   1.55855E-04   2.84848E-01   1.30845E-04   8.46776E-05
   8.17122E+02   1.65770E-04   2.76192E-01  -8.02101E-06   1.65575E-04
   8.20905E+02   1.71690E-04   2.75277E-01  -1.52207E-04   7.94388E-05
   8.24688E+02   1.99719E-04   3.10458E-01  -1.53596E-04  -1.27656E-04
   8.28471E+02   1.97664E-04   2.99920E-01   5.02844E-05  -1.91161E-04
   8.32254E+02   2.12675E-04   3.17114E-01   2.11296E-04  -2.41801E-05
   8.36037E+02   2.12017E-04   3.13791E-01   1.01213E-04   1.86298E-04
   8.39820E+02   2.12939E-04   3.09409E-01  -1.32700E-04   1.66533E-04
   8.43603E+02   1.97720E-04   3.35258E-01  -1.84319E-04  -7.15512E-05
   8.47386E+02   1.80977E-04   3.12435E-01  -3.36198E-06  -1.80946E-04
   8.51169E+02   1.71954E-04   3.21552E-01   1.60133E-04  -6.26538E-05
   8.54952E+02   1.39095E-04   3.24114E-01   9.14695E-05   1.04789E-04
   8.58735E+02   1.41484E-04   3.14799E-01  -6.44849E-05   1.25934E-04
   8.62518E+02   1.34648E-04   3.54975E-01  -1.30617E-04  -3.26997E-05
   8.66301E+02   1.23229E-04   3.22337E-01  -1.30497E-05  -1.22536E-04
   8.70084E+02   1.18620E-04   3.79300E-01   1.15163E-04  -2.84278E-05
   8.73867E+02   1.15221E-04   2.99865E-01   7.23093E-05   8.97068E-05
   8.77650E+02   1.21943E-04   3.44729E-01  -7.14150E-05   9.88434E-05
   8.81433E+02   1.11752E-04   3.36841E-01  -1.05753E-04  -3.61213E-05
   8.85216E+02   1.14873E-04   3.20962E-01  -3.15485E-06  -1.14829E-04
   8.88999E+02   9.34205E-05   3.44488E-01   8.93829E-05  -2.71677E-05
   8.92781E+02   8.92054E-05   3.08272E-01   5.74463E-05   6.82461E-05
   8.96564E+02   7.63062E-05   3.59831E-01  -4.68776E-05   6.02090E-05
   9.00347E+02   5.91971E-05   3.55737E-01  -5.36468E-05  -2.50264E-05
   9.04130E+02   5.72852E-05   4.88128E-01   3.74390E-05  -4.33581E-05
   9.07913E+02   4.78901E-05   4.24309E-01   3.51508E-05   3.25252E-05
   9.11696E+02   5.22322E-05   4.01593E-01  -3.34504E-05   4.01158E-05
   9.15479E+02   6.09905E-05   3.16243E-01  -5.78832E-05  -1.92193E-05
   9.19262E+02   7.50616E-05   2.50959E-01  -2.22427E-05  -7.16904E-05
   9.23045E+02   8.74305E-05   3.30352E-01   7.10597E-05  -5.09372E-05
   9.26828E+02   1.11736E-04   2.81306E-01   1.00986E-04   4.78193E-05
   9.30611E+02   1.06147E-04   2.86822E-01   4.61742E-06   1.06046E-04
   9.34394E+02   1.27388E-04   2.56909E-01  -1.01992E-04   7.63237E-05
   9.38177E+02   1.24523E-04   3.01013E-01  -1.09500E-04  -5.92940E-05
   9.41960E+02   1.36166E-04   2.49057E-01  -1.79661E-05  -1.34975E-04
