  time  amplitude  omega  amp_cos  amp_sin
   1.81583E+02   8.40123E-07   3.20846E-01  -8.26422E-07  -1.51106E-07
   1.85366E+02   9.43844E-07   3.20042E-01  -1.68270E-07  -9.28723E-07
   1.89149E+02   1.05923E-06   3.20821E-01   9.10478E-07  -5.41296E-07
   1.92932E+02   1.18483E-06   3.18864E-01   9.28789E-07   7.35645E-07
   1.96715E+02   1.33064E-06   3.22361E-01  -4.16754E-07   1.26370E-06
   2.00498E+02   1.48989E-06   3.19322E-01  -1.48843E-06   6.59116E-08
   2.04281E+02   1.66859E-06   3.20064E-01  -6.56315E-07  -1.53409E-06
   2.08063E+02   1.87862E-06   3.20129E-01   1.35648E-06  -1.29968E-06
   2.11846E+02   2.10068E-06   3.20817E-01   1.89190E-06   9.13014E-07
   2.15629E+02   2.36402E-06   3.19652E-01  -2.07915E-07   2.35486E-06
   2.19412E+02   2.65356E-06   3.20719E-01  -2.55781E-06   7.06412E-07
   2.23195E+02   2.97121E-06   3.20646E-01  -1.74389E-06  -2.40560E-06
   2.26978E+02   3.33008E-06   3.19925E-01   1.83332E-06  -2.77999E-06
   2.30761E+02   3.74631E-06   3.19774E-01   3.65445E-06   8.24509E-07
   2.34544E+02   4.19862E-06   3.21776E-01   5.51044E-07   4.16231E-06
   2.38327E+02   4.69345E-06   3.19313E-01  -4.13127E-06   2.22733E-06
   2.42110E+02   5.27769E-06   3.19654E-01  -3.98593E-06  -3.45925E-06
   2.45893E+02   5.93442E-06   3.20882E-01   2.07868E-06  -5.55845E-06
   2.49676E+02   6.64066E-06   3.20197E-01   6.64065E-06  -1.08696E-08
   2.53459E+02   7.44620E-06   3.19684E-01   2.64453E-06   6.96077E-06
   2.57242E+02   8.38894E-06   3.21166E-01  -6.31287E-06   5.52468E-06
   2.61025E+02   9.38692E-06   3.20260E-01  -8.27077E-06  -4.43944E-06
   2.64808E+02   1.05255E-05   3.20136E-01   1.39467E-06  -1.04327E-05
   2.68591E+02   1.18089E-05   3.20330E-01   1.15084E-05  -2.64735E-06
   2.72374E+02   1.32454E-05   3.20359E-01   7.31402E-06   1.10429E-05
   2.76157E+02   1.48088E-05   3.19829E-01  -8.66355E-06   1.20101E-05
   2.79940E+02   1.66662E-05   3.20612E-01  -1.60758E-05  -4.39694E-06
   2.83723E+02   1.87060E-05   3.19341E-01  -1.78845E-06  -1.86203E-05
   2.87506E+02   2.10193E-05   3.20445E-01   1.88872E-05  -9.22426E-06
   2.91289E+02   2.35908E-05   3.21369E-01   1.70765E-05   1.62764E-05
   2.95072E+02   2.65219E-05   3.18641E-01  -1.02310E-05   2.44691E-05
   2.98855E+02   2.97182E-05   3.21311E-01  -2.96935E-05  -1.21041E-06
   3.02638E+02   3.34276E-05   3.19842E-01  -1.05185E-05  -3.17296E-05
   3.06421E+02   3.74930E-05   3.20023E-01   2.91474E-05  -2.35830E-05
   3.10204E+02   4.21256E-05   3.19797E-01   3.63564E-05   2.12784E-05
   3.13987E+02   4.72966E-05   3.19953E-01  -7.95961E-06   4.66221E-05
   3.17770E+02   5.31778E-05   3.20313E-01  -5.22211E-05   1.00413E-05
   3.21553E+02   5.96734E-05   3.20584E-01  -3.10887E-05  -5.09353E-05
   3.25336E+02   6.66743E-05   3.19125E-01   4.08391E-05  -5.27031E-05
   3.29119E+02   7.47774E-05   3.20227E-01   7.14407E-05   2.20880E-05
   3.32902E+02   8.41766E-05   3.20243E-01   5.00291E-06   8.40278E-05
   3.36685E+02   9.38342E-05   3.19207E-01  -8.55748E-05   3.84944E-05
   3.40468E+02   1.05420E-04   3.21043E-01  -7.40659E-05  -7.50178E-05
   3.44250E+02   1.17962E-04   3.20589E-01   4.95783E-05  -1.07038E-04
   3.48033E+02   1.31842E-04   3.19538E-01   1.31503E-04   9.45464E-06
   3.51816E+02   1.48131E-04   3.20640E-01   4.17978E-05   1.42112E-04
   3.55599E+02   1.65901E-04   3.20044E-01  -1.32458E-04   9.98892E-05
   3.59382E+02   1.86182E-04   3.20973E-01  -1.56937E-04  -1.00172E-04
   3.63165E+02   2.08634E-04   3.20267E-01   4.32605E-05  -2.04099E-04
   3.66948E+02   2.32665E-04   3.20298E-01   2.30044E-04  -3.48265E-05
   3.70731E+02   2.60921E-04   3.20689E-01   1.26894E-04   2.27986E-04
   3.74514E+02   2.91047E-04   3.20312E-01  -1.88352E-04   2.21882E-04
   3.78297E+02   3.24364E-04   3.21973E-01  -3.04580E-04  -1.11548E-04
   3.82080E+02   3.61522E-04   3.19593E-01  -3.87592E-06  -3.61501E-04
   3.85863E+02   4.01219E-04   3.21461E-01   3.74725E-04  -1.43380E-04
   3.89646E+02   4.46910E-04   3.21076E-01   2.95227E-04   3.35513E-04
   3.93429E+02   4.94495E-04   3.19979E-01  -2.32223E-04   4.36575E-04
   3.97212E+02   5.49236E-04   3.22952E-01  -5.43879E-04  -7.65209E-05
   4.00995E+02   6.06313E-04   3.20237E-01  -1.32061E-04  -5.91756E-04
   4.04778E+02   6.67453E-04   3.23138E-01   5.62668E-04  -3.59024E-04
   4.08561E+02   7.30196E-04   3.24503E-01   5.77011E-04   4.47487E-04
   4.12344E+02   7.98328E-04   3.21122E-01  -2.38695E-04   7.61809E-04
   4.16127E+02   8.64232E-04   3.24830E-01  -8.63597E-04   3.31220E-05
   4.19910E+02   9.37599E-04   3.22559E-01  -3.55511E-04  -8.67585E-04
   4.23693E+02   1.01132E-03   3.24483E-01   7.52136E-04  -6.76068E-04
   4.27476E+02   1.08150E-03   3.25634E-01   9.49274E-04   5.18193E-04
   4.31259E+02   1.15930E-03   3.24572E-01  -1.80949E-04   1.14509E-03
   4.35042E+02   1.22599E-03   3.25131E-01  -1.20527E-03   2.24445E-04
   4.38825E+02   1.29216E-03   3.26704E-01  -6.40921E-04  -1.12201E-03
   4.42608E+02   1.35494E-03   3.26162E-01   8.88184E-04  -1.02322E-03
   4.46391E+02   1.40146E-03   3.26217E-01   1.30245E-03   5.17410E-04
   4.50174E+02   1.46481E-03   3.28009E-01  -7.05687E-05   1.46310E-03
   4.53957E+02   1.50725E-03   3.28757E-01  -1.44900E-03   4.14978E-04
   4.57740E+02   1.55487E-03   3.29395E-01  -8.82599E-04  -1.28010E-03
   4.61523E+02   1.57938E-03   3.31089E-01   9.54397E-04  -1.25839E-03
   4.65306E+02   1.61471E-03   3.27629E-01   1.53401E-03   5.04078E-04
   4.69089E+02   1.63318E-03   3.30842E-01   2.85018E-06   1.63318E-03
   4.72872E+02   1.67116E-03   3.31883E-01  -1.58788E-03   5.20991E-04
   4.76655E+02   1.68312E-03   3.32126E-01  -9.93523E-04  -1.35861E-03
   4.80437E+02   1.69591E-03   3.34934E-01   1.00684E-03  -1.36469E-03
   4.84220E+02   1.70462E-03   3.32515E-01   1.61661E-03   5.40640E-04
   4.88003E+02   1.70625E-03   3.36553E-01  -4.28401E-05   1.70571E-03
   4.91786E+02   1.71607E-03   3.34957E-01  -1.64992E-03   4.71859E-04
   4.95569E+02   1.70914E-03   3.35267E-01  -9.38140E-04  -1.42865E-03
   4.99352E+02   1.73231E-03   3.38808E-01   1.11685E-03  -1.32421E-03
   5.03135E+02   1.71342E-03   3.39881E-01   1.56755E-03   6.91809E-04
   5.06918E+02   1.70854E-03   3.37702E-01  -2.08502E-04   1.69577E-03
   5.10701E+02   1.69504E-03   3.41617E-01  -1.67442E-03   2.63566E-04
   5.14484E+02   1.67666E-03   3.40080E-01  -7.14776E-04  -1.51667E-03
   5.18267E+02   1.67623E-03   3.39063E-01   1.25071E-03  -1.11600E-03
   5.22050E+02   1.65962E-03   3.42814E-01   1.39874E-03   8.93227E-04
   5.25833E+02   1.64060E-03   3.43665E-01  -4.81056E-04   1.56849E-03
   5.29616E+02   1.62397E-03   3.40864E-01  -1.62375E-03  -2.64304E-05
   5.33399E+02   1.57700E-03   3.41509E-01  -4.09376E-04  -1.52293E-03
   5.37182E+02   1.58248E-03   3.43452E-01   1.36206E-03  -8.05623E-04
   5.40965E+02   1.54214E-03   3.38583E-01   1.13180E-03   1.04748E-03
   5.44748E+02   1.51451E-03   3.45314E-01  -7.02379E-04   1.34179E-03
   5.48531E+02   1.49465E-03   3.42325E-01  -1.46291E-03  -3.06385E-04
   5.52314E+02   1.42218E-03   3.42559E-01  -9.72758E-05  -1.41885E-03
   5.56097E+02   1.37658E-03   3.47566E-01   1.30478E-03  -4.38796E-04
   5.59880E+02   1.31535E-03   3.39156E-01   7.55889E-04   1.07647E-03
   5.63663E+02   1.22795E-03   3.45186E-01  -7.85071E-04   9.44203E-04
   5.67446E+02   1.17892E-03   3.45919E-01  -1.07088E-03  -4.93000E-04
   5.71229E+02   1.08169E-03   3.43792E-01   1.73614E-04  -1.06766E-03
   5.75012E+02   1.03298E-03   3.46665E-01   1.02801E-03  -1.01247E-04
   5.78795E+02   9.49752E-04   3.49871E-01   3.21574E-04   8.93654E-04
   5.82578E+02   8.81067E-04   3.52426E-01  -7.35530E-04   4.85051E-04
   5.86361E+02   8.39413E-04   3.48858E-01  -6.21730E-04  -5.63974E-04
   5.90144E+02   7.75211E-04   3.59960E-01   3.90320E-04  -6.69778E-04
   5.93927E+02   7.46080E-04   3.55861E-01   7.12079E-04   2.22664E-04
   5.97710E+02   7.05200E-04   3.51879E-01  -4.46894E-05   7.03782E-04
   6.01493E+02   6.87004E-04   3.62632E-01  -6.80702E-04   9.28436E-05
   6.05276E+02   6.77881E-04   3.53678E-01  -2.44121E-04  -6.32399E-04
   6.09059E+02   6.44648E-04   3.60853E-01   5.41300E-04  -3.50094E-04
   6.12842E+02   6.24928E-04   3.63759E-01   4.34498E-04   4.49162E-04
   6.16624E+02   5.87839E-04   3.51931E-01  -3.13516E-04   4.97255E-04
   6.20407E+02   5.50597E-04   3.66616E-01  -5.11597E-04  -2.03533E-04
   6.24190E+02   5.12098E-04   3.56889E-01   8.05494E-05  -5.05724E-04
   6.27973E+02   4.75911E-04   3.62294E-01   4.75486E-04  -2.01239E-05
   6.31756E+02   4.49830E-04   3.68521E-01   9.77222E-05   4.39087E-04
   6.35539E+02   4.25598E-04   3.75210E-01  -3.96739E-04   1.54052E-04
   6.39322E+02   4.05357E-04   3.62518E-01  -2.18667E-04  -3.41319E-04
   6.43105E+02   4.12577E-04   3.62893E-01   2.96837E-04  -2.86545E-04
   6.46888E+02   4.29356E-04   3.64952E-01   3.51220E-04   2.46964E-04
   6.50671E+02   4.34252E-04   3.59705E-01  -1.70226E-04   3.99497E-04
   6.54454E+02   4.47796E-04   3.56222E-01  -4.40595E-04  -7.99858E-05
   6.58237E+02   4.48850E-04   3.41207E-01  -4.50046E-05  -4.46588E-04
   6.62020E+02   4.38591E-04   3.43384E-01   4.08557E-04  -1.59508E-04
   6.65803E+02   4.30574E-04   3.24599E-01   2.82314E-04   3.25104E-04
   6.69586E+02   3.73207E-04   3.33150E-01  -1.93551E-04   3.19095E-04
   6.73369E+02   3.53869E-04   3.01692E-01  -3.51502E-04  -4.08611E-05
   6.77152E+02   2.87075E-04   2.95059E-01  -9.54295E-05  -2.70749E-04
   6.80935E+02   2.40645E-04   2.68305E-01   1.50589E-04  -1.87704E-04
   6.84718E+02   2.11016E-04   2.56994E-01   2.10382E-04   1.63434E-05
   6.88501E+02   1.95864E-04   2.03035E-01   1.29912E-04   1.46579E-04
   6.92284E+02   1.91632E-04   2.28459E-01  -2.65629E-05   1.89782E-04
   6.96067E+02   2.26840E-04   2.28235E-01  -1.91181E-04   1.22091E-04
   6.99850E+02   2.62327E-04   2.55098E-01  -2.41955E-04  -1.01357E-04
   7.03633E+02   3.02398E-04   2.60822E-01  -5.63425E-05  -2.97103E-04
   7.07416E+02   3.32086E-04   2.84280E-01   2.57637E-04  -2.09532E-04
   7.11199E+02   3.62480E-04   2.71986E-01   3.40983E-04   1.22974E-04
   7.14982E+02   3.91564E-04   2.74831E-01   7.20223E-05   3.84883E-04
   7.18765E+02   4.26013E-04   2.80042E-01  -3.26820E-04   2.73269E-04
   7.22548E+02   4.77687E-04   2.92083E-01  -4.38373E-04  -1.89775E-04
   7.26331E+02   4.96497E-04   2.95035E-01  -2.28997E-05  -4.95968E-04
   7.30114E+02   5.16373E-04   3.05109E-01   4.62073E-04  -2.30499E-04
   7.33897E+02   5.17777E-04   2.99682E-01   4.05532E-04   3.21927E-04
   7.37680E+02   5.16719E-04   2.97517E-01  -1.15623E-04   5.03617E-04
   7.41463E+02   5.01558E-04   3.05246E-01  -4.92495E-04   9.49131E-05
   7.45246E+02   4.95699E-04   3.11056E-01  -2.73503E-04  -4.13417E-04
   7.49029E+02   4.36244E-04   3.00637E-01   2.29074E-04  -3.71261E-04
   7.52812E+02   4.24201E-04   3.09944E-01   4.19145E-04   6.52998E-05
   7.56594E+02   3.73413E-04   3.13454E-01   8.52961E-05   3.63541E-04
   7.60377E+02   3.41344E-04   2.98426E-01  -2.67061E-04   2.12588E-04
   7.64160E+02   3.03685E-04   3.29079E-01  -2.55249E-04  -1.64538E-04
   7.67943E+02   2.73951E-04   3.12925E-01   5.05464E-05  -2.69247E-04
   7.71726E+02   2.48054E-04   3.32281E-01   2.46018E-04  -3.17172E-05
   7.75509E+02   2.27784E-04   3.30428E-01   9.88758E-05   2.05206E-04
   7.79292E+02   2.20583E-04   3.38817E-01  -1.63180E-04   1.48422E-04
   7.83075E+02   2.18580E-04   3.76338E-01  -1.69189E-04  -1.38391E-04
   7.86858E+02   2.01530E-04   3.31082E-01   7.23646E-05  -1.88090E-04
   7.90641E+02   1.81739E-04   3.56411E-01   1.79837E-04   2.62192E-05
   7.94424E+02   1.86641E-04   3.18487E-01   4.09485E-05   1.82094E-04
   7.98207E+02   1.54736E-04   3.07177E-01  -1.25036E-04   9.11557E-05
   8.01990E+02   1.54511E-04   3.03813E-01  -1.34136E-04  -7.66891E-05
   8.05773E+02   1.46548E-04   2.70289E-01  -4.23923E-06  -1.46487E-04
   8.09556E+02   1.31957E-04   3.01246E-01   1.18233E-04  -5.85965E-05
   8.13339E+02   1.54061E-04   2.53221E-01   1.35363E-04   7.35636E-05
   8.17122E+02   1.49053E-04   2.79618E-01   2.26614E-06   1.49035E-04
   8.20905E+02   1.57672E-04   3.12277E-01  -1.44937E-04   6.20770E-05
   8.24688E+02   1.90295E-04   2.99277E-01  -1.42121E-04  -1.26546E-04
   8.28471E+02   1.77646E-04   2.82322E-01   3.95842E-05  -1.73179E-04
   8.32254E+02   1.91700E-04   3.40902E-01   1.91395E-04  -1.08176E-05
   8.36037E+02   2.03808E-04   3.18822E-01   8.33205E-05   1.85998E-04
   8.39820E+02   1.89206E-04   3.16709E-01  -1.32652E-04   1.34915E-04
   8.43603E+02   1.80147E-04   3.47470E-01  -1.56280E-04  -8.96072E-05
   8.47386E+02   1.57771E-04   3.22274E-01   2.65319E-05  -1.55524E-04
   8.51169E+02   1.53358E-04   3.14865E-01   1.49967E-04  -3.20743E-05
   8.54952E+02   1.34173E-04   2.96552E-01   8.22265E-05   1.06024E-04
   8.58735E+02   1.45016E-04   3.22490E-01  -7.70697E-05   1.22841E-04
   8.62518E+02   1.58614E-04   3.38967E-01  -1.52790E-04  -4.25864E-05
   8.66301E+02   1.37446E-04   3.24620E-01  -9.74224E-06  -1.37101E-04
   8.70084E+02   1.29832E-04   3.33187E-01   1.20508E-04  -4.83137E-05
   8.73867E+02   1.18911E-04   3.02011E-01   8.60927E-05   8.20243E-05
   8.77650E+02   1.08962E-04   3.17821E-01  -4.16995E-05   1.00667E-04
   8.81433E+02   8.52920E-05   3.04660E-01  -8.52642E-05   2.17972E-06
   8.85216E+02   6.75305E-05   2.57330E-01  -3.93958E-05  -5.48483E-05
   8.88999E+02   5.63211E-05   2.86141E-01   2.49826E-05  -5.04771E-05
   8.92781E+02   3.99140E-05   2.83163E-01   3.98821E-05  -1.59674E-06
   8.96564E+02   2.21821E-05  -1.11024E-02   2.21076E-05  -1.81723E-06
   9.00347E+02   2.89400E-05   1.40226E-01   2.60783E-05   1.25476E-05
   9.04130E+02   4.06551E-05   1.82871E-01   1.69681E-05   3.69448E-05
   9.07913E+02   5.04233E-05   2.76083E-01  -2.90455E-05   4.12173E-05
   9.11696E+02   6.91601E-05   2.10128E-01  -6.82543E-05   1.11564E-05
   9.15479E+02   6.66574E-05   3.20916E-01  -3.30513E-05  -5.78863E-05
   9.19262E+02   7.16159E-05   2.05642E-01   1.83515E-05  -6.92247E-05
   9.23045E+02   6.04873E-05   3.03010E-01   5.96620E-05  -9.95763E-06
   9.26828E+02   6.81550E-05   1.87059E-01   5.83777E-05   3.51731E-05
   9.30611E+02   6.88595E-05   2.37879E-01   8.83403E-06   6.82905E-05
   9.34394E+02   8.81377E-05   2.18988E-01  -5.67652E-05   6.74238E-05
   9.38177E+02   8.04227E-05   2.49580E-01  -8.02077E-05  -5.87675E-06
   9.41960E+02   1.09831E-04   2.51208E-01  -5.71586E-05  -9.37857E-05
