  r/a  gpsi_sqrt  q  m=0cos  m=0sin  m=1cos  m=1sin  m=2cos  m=2sin  m=3cos  m=3sin  m=4cos  m=4sin  m=5cos  m=5sin  m=6cos  m=6sin  m=7cos  m=7sin  m=8cos  m=8sin  m=9cos  m=9sin  m=10cos  m=10sin  m=11cos  m=11sin  m=12cos  m=12sin  m=13cos  m=13sin  m=14cos  m=14sin  m=15cos  m=15sin  m=16cos  m=16sin  m=17cos  m=17sin  m=18cos  m=18sin  m=19cos  m=19sin  m=20cos  m=20sin  m=21cos  m=21sin  m=22cos  m=22sin  m=23cos  m=23sin  m=24cos  m=24sin  m=25cos  m=25sin  m=26cos  m=26sin  m=27cos  m=27sin  m=28cos  m=28sin  m=29cos  m=29sin  m=30cos  m=30sin  m=31cos  m=31sin  m=32cos  m=32sin  m=33cos  m=33sin  m=34cos  m=34sin  m=35cos  m=35sin  m=36cos  m=36sin  m=37cos  m=37sin  m=38cos  m=38sin  m=39cos  m=39sin  m=40cos  m=40sin  m=41cos  m=41sin  m=42cos  m=42sin  m=43cos  m=43sin  m=44cos  m=44sin  m=45cos  m=45sin  m=46cos  m=46sin  m=47cos  m=47sin  m=48cos  m=48sin  m=49cos  m=49sin  m=50cos  m=50sin  m=51cos  m=51sin  m=52cos  m=52sin  m=53cos  m=53sin  m=54cos  m=54sin  m=55cos  m=55sin  m=56cos  m=56sin  m=57cos  m=57sin  m=58cos  m=58sin  m=59cos  m=59sin  m=60cos  m=60sin  m=61cos  m=61sin  m=62cos  m=62sin  m=63cos  m=63sin  m=64cos  m=64sin
   1.51724E-01   1.99504E-01   1.04645E+00  -9.41471E-08  -2.89873E-07  -3.88867E-07  -3.10632E-07  -2.50993E-06  -2.25059E-07  -8.83728E-06   8.18309E-06   5.50684E-05  -6.67455E-06  -3.88216E-06  -1.12986E-07  -1.80843E-06  -1.06111E-05   2.81550E-06  -2.08884E-06  -2.77631E-07  -6.89643E-08   2.35125E-06   1.92432E-06   1.93831E-06   1.56999E-06   8.21489E-07   1.05256E-06   1.93620E-08   4.62985E-07   4.14708E-08  -4.37071E-07  -1.35938E-07   4.55534E-07  -1.33095E-07   2.27054E-07  -7.47372E-08   2.44075E-09  -3.29917E-08  -1.67303E-07   1.94772E-07  -7.23644E-08  -4.06732E-09  -4.99895E-08  -2.39527E-07  -1.10868E-07  -1.80046E-07  -2.35468E-08   8.40044E-08  -3.25586E-08  -1.43830E-07  -2.98684E-08   2.86106E-08  -1.80541E-07   1.50544E-08  -1.79392E-07  -9.81181E-08  -1.52160E-07  -1.05822E-07  -2.37119E-08   1.21895E-07   5.96219E-08   2.30491E-07   5.51711E-09  -1.51690E-07   2.86943E-08   5.92764E-08  -1.32385E-08   1.08263E-07   1.31003E-07   3.04555E-08   2.21898E-07   8.88468E-08   2.13490E-07   4.99000E-08   5.38916E-08  -5.36574E-08  -8.58749E-08  -2.17994E-07  -8.16711E-08   4.24234E-08  -1.28638E-07   1.54314E-08  -1.33509E-08  -3.89198E-08  -8.15710E-09   1.09183E-07  -1.02375E-07  -8.63279E-08  -8.15673E-08  -9.35103E-10  -5.54568E-08   8.81321E-08  -2.32705E-08  -1.08475E-07   7.49203E-08   1.05087E-07   1.09701E-07   1.22487E-07   1.02111E-07  -1.30888E-07   9.59271E-08   1.19605E-07  -6.73150E-08  -4.48626E-08  -1.19945E-07  -1.63106E-07  -1.01094E-07   8.58517E-08  -3.28734E-08  -5.60855E-08   1.13793E-07   5.14899E-08   1.04257E-07   1.04889E-07   1.09018E-07  -2.04533E-09   2.00465E-08  -1.60393E-08  -8.32623E-08  -4.58122E-08  -3.34259E-08  -9.28571E-09  -4.33028E-08  -1.57992E-07  -2.50990E-08   6.70258E-08  -8.37939E-08   3.30353E-08  -3.79141E-08   3.27384E-08  -1.05019E-07   5.19943E-08   1.20961E-08
   1.56237E-01   2.05375E-01   1.04927E+00  -1.59933E-07  -5.40598E-07  -4.43826E-07   2.98590E-07  -2.48265E-06   2.38310E-07  -9.05970E-06   6.85209E-06   5.89900E-05  -3.43073E-06  -3.11138E-06   7.30057E-06  -5.31707E-06  -8.33882E-06   1.20029E-06  -3.20590E-06   2.24233E-07  -3.92184E-07   2.02813E-06   1.66064E-06   2.56893E-06   1.04617E-06   8.28934E-07   8.52088E-07  -1.75720E-07   1.61946E-07  -1.86436E-07  -7.69810E-07  -1.31574E-07   2.25041E-07  -2.97716E-07   1.57875E-07   1.50656E-07  -2.85789E-07  -9.03170E-08  -3.98788E-07   6.12695E-09  -2.42700E-07  -1.27284E-07  -5.75719E-08  -9.81408E-09  -1.76104E-07  -6.48194E-08  -1.01906E-07  -1.97744E-07  -7.17128E-08  -9.45180E-08  -5.94396E-08   1.70613E-07  -1.75883E-08   1.85566E-07   1.10408E-09  -1.13360E-07   4.72925E-08   5.73031E-08  -7.16139E-08   7.88267E-08   7.22474E-08   2.03325E-08   1.63586E-07   1.41438E-07   9.53050E-08   1.51262E-07   3.35265E-08  -1.28853E-08  -4.61425E-09  -2.24357E-07   2.38830E-08   7.49912E-08  -7.69359E-08  -6.96542E-09   1.41160E-08  -1.20100E-07  -1.01084E-09   9.60755E-08  -1.51409E-07  -1.53860E-07  -6.80951E-08  -1.16390E-07  -4.05479E-08   5.18751E-08   3.44330E-08   1.00372E-07   9.91113E-08   1.58261E-07   1.40952E-07   9.52236E-08   9.51204E-08   7.78937E-08  -1.58255E-08  -6.96847E-08  -2.63945E-08  -6.45188E-08  -1.09984E-07   1.11270E-09  -5.97474E-08  -3.03626E-08   4.13803E-09  -3.79465E-10  -1.24508E-08   1.12065E-08   5.49090E-08   1.50077E-08   2.92310E-08  -3.97674E-08   1.10729E-08  -6.19438E-09  -9.57031E-09  -3.23202E-08  -7.82261E-08  -5.06331E-09  -5.49447E-08   1.15801E-07   1.13820E-08  -2.77558E-08   7.79315E-08   3.98987E-08   9.96756E-08   8.22494E-08   1.10333E-07  -1.27781E-07   6.93188E-08   4.81355E-08  -7.95381E-08   3.51764E-08  -4.89007E-08  -4.65215E-09  -7.64546E-08  -9.75204E-08  -3.66162E-08
   1.60752E-01   2.11083E-01   1.05213E+00   9.30414E-08  -4.74351E-07  -4.42419E-07   1.06177E-06  -2.27655E-06   8.74075E-07  -8.46692E-06   5.59840E-06   6.19942E-05   1.35093E-06   2.69694E-07   1.54297E-05  -7.73112E-06  -4.42253E-06  -9.76081E-08  -3.56224E-06   1.11921E-06  -4.52300E-07   1.69646E-06   1.23479E-06   2.52951E-06   7.73158E-07   1.30671E-06   7.07770E-07   1.31521E-07   1.00720E-07  -3.21112E-08  -9.03354E-07  -4.06411E-07   4.37308E-07  -4.52061E-08   2.00108E-07   5.86707E-07  -1.28630E-07   3.31610E-07  -3.46959E-07  -2.04910E-07   1.65420E-08   1.40829E-07  -3.73493E-08   1.29973E-07   7.66090E-08   1.77786E-07   8.14518E-08  -1.15694E-07   1.08883E-07   1.29618E-07  -6.30476E-08   1.40131E-07   1.17471E-07   7.30959E-08   1.69205E-07   1.35453E-07   5.03790E-08   1.25248E-07   1.55285E-09  -5.48891E-09   6.26786E-08  -2.20577E-07   1.07237E-07   1.09346E-07  -9.17328E-08  -3.66452E-08   7.66825E-08  -7.57646E-08  -1.31283E-08  -1.99417E-08  -1.18181E-07  -1.51870E-07  -3.35621E-08  -2.04293E-07   1.27916E-08  -3.44377E-08  -5.82556E-08   1.33581E-07  -2.82330E-08   1.43166E-08   1.00044E-07   2.49898E-08  -2.76575E-08   1.01621E-07  -3.55720E-08  -1.80916E-07   1.24750E-07   5.99748E-08  -5.05843E-08   2.11041E-07  -2.87716E-08  -4.09009E-08   9.16993E-08   1.15236E-07  -1.14312E-07  -7.53916E-08  -4.27473E-08  -1.67152E-07   1.12759E-08   3.02620E-08  -2.93641E-08  -1.20457E-08   5.60239E-08   1.19619E-07   7.17785E-08   2.12419E-07   3.88212E-08  -3.35803E-08   7.87721E-08   7.19171E-08  -4.81424E-08  -1.75979E-08  -5.49079E-08  -1.81926E-07  -1.04856E-08   6.38967E-08  -7.81645E-08  -6.64235E-08   7.38387E-08  -5.71716E-08   5.50956E-08   1.39470E-07   9.15824E-09   8.31760E-08   4.96864E-08   8.30196E-10  -2.53004E-09  -1.97715E-08  -4.15064E-09   2.48417E-08  -1.26682E-08  -2.21474E-07   5.82976E-08
   1.65272E-01   2.16735E-01   1.05506E+00   4.16733E-08  -1.40870E-07   6.71355E-08   1.34893E-06  -1.60242E-06   1.27545E-06  -7.57417E-06   4.71712E-06   6.32572E-05   7.80455E-06   6.46585E-06   2.28029E-05  -8.17149E-06   2.03619E-08  -1.21458E-06  -3.04255E-06   1.52411E-06  -1.92033E-08   1.45817E-06   4.10765E-07   2.37730E-06   2.97809E-07   1.75456E-06   6.25803E-07   2.79897E-08   3.73748E-07   5.82310E-08  -1.03242E-06  -1.63532E-07   2.36570E-07   1.57148E-07   2.42341E-07   4.60144E-07   2.81646E-07   2.96434E-07  -2.17213E-07   1.68957E-07  -2.57899E-07   2.37757E-07   1.21952E-08  -1.38831E-07   3.05991E-07  -2.44752E-07   2.51502E-07   1.88013E-07  -1.42793E-07   1.26718E-07   5.38672E-09  -2.25950E-08   1.50599E-07  -2.27576E-07   1.72234E-07   8.80168E-08  -3.17568E-08  -1.57083E-08   9.34226E-08  -5.60386E-08   1.00480E-08  -2.01475E-08  -8.77057E-08  -1.41044E-07   1.02414E-07  -1.35187E-07   8.62250E-08  -6.46105E-08  -5.46907E-08   2.29095E-07  -1.76058E-07  -1.27606E-08   9.45060E-08  -5.22813E-08   5.04565E-09   7.86720E-08  -8.15472E-08   1.13607E-08   4.36532E-08   1.39312E-07  -7.14680E-08   1.34890E-07  -6.09976E-08   2.88167E-08   1.88476E-08  -3.58154E-08   1.45265E-08  -7.17307E-08   7.90628E-09  -9.30403E-08   7.42572E-08  -2.45878E-08   4.32368E-08   3.21219E-08  -5.35039E-10   5.58244E-08   6.00849E-08   1.90244E-08   2.60289E-09   8.23188E-08  -6.79777E-08  -5.31199E-08   6.22791E-08  -9.85598E-08  -2.78279E-08   1.03320E-07  -1.19687E-07   1.45709E-08   3.80557E-08   3.13104E-08  -2.29825E-08   3.02360E-08   4.69563E-08  -2.18192E-08   8.38314E-08  -5.74437E-08   4.76376E-08  -2.12206E-09   3.13464E-08   4.38712E-08  -7.84797E-08  -3.63056E-08  -4.39280E-08   1.37422E-07  -7.74757E-08   8.00596E-09   4.36865E-09  -4.88921E-08   4.87515E-08   1.43857E-07   3.73174E-08  -4.71134E-08   1.09059E-07
   1.69795E-01   2.22656E-01   1.05813E+00  -1.12067E-07   2.45727E-07   6.03337E-07   1.36401E-06  -6.48389E-07   1.22696E-06  -6.85281E-06   4.30111E-06   6.29280E-05   1.53716E-05   1.45011E-05   2.85507E-05  -6.67695E-06   3.96374E-06  -2.27632E-06  -1.79048E-06   1.54443E-06   5.84780E-07   9.10179E-07  -5.10374E-07   2.08353E-06  -3.05895E-07   1.84303E-06   7.33754E-07  -9.59792E-08   5.90918E-07  -9.96851E-08  -9.46629E-07   1.38895E-07   9.84197E-08   1.19931E-07   4.14647E-07   4.34407E-07   4.33095E-07   1.67266E-07  -7.95526E-09   2.09244E-07  -1.72750E-07   8.58953E-08   1.47963E-07  -9.93532E-08   1.43576E-07  -2.85206E-07   2.44220E-07  -2.83922E-09   1.63302E-07  -3.84862E-08   1.12762E-07   1.11157E-08  -5.89353E-08   2.82557E-08  -1.18813E-08  -1.00011E-07   2.44478E-07  -1.01014E-07   8.50689E-08  -3.01422E-08  -1.02925E-07   1.48119E-07  -1.54568E-07  -3.14019E-08   3.49266E-08  -3.55509E-08  -9.33997E-08   3.19589E-08  -5.48262E-08  -3.77072E-08   8.43132E-08   1.02929E-07  -1.79150E-07   1.10598E-07  -1.34472E-07   1.30423E-07   3.96330E-08  -7.23572E-08   1.60967E-07  -6.58451E-08   1.18760E-08   3.77736E-08   4.38294E-08  -9.39025E-08   9.76441E-08   6.37859E-08  -1.10663E-07  -9.63271E-09   1.42814E-07  -9.21490E-08   1.34391E-07   3.88482E-09  -1.49574E-08  -6.30690E-08   3.48587E-08   6.08073E-08  -1.15921E-07   1.40968E-07  -1.26483E-07   5.63080E-08  -1.06821E-08   9.71588E-08  -8.08431E-08   2.50202E-08  -8.47652E-09  -1.12503E-07   9.96775E-08   6.26555E-09  -2.11887E-08  -7.09249E-08   5.67592E-08  -2.38282E-08   4.92014E-08   1.74105E-07  -7.88791E-08   1.39763E-08   2.82910E-08   5.68820E-08  -8.35752E-09   1.91789E-08   4.09964E-09  -1.33050E-07   3.49729E-08   7.94538E-10  -3.93068E-08  -2.03706E-08   6.53129E-08  -3.91356E-08   1.43905E-08   7.57329E-08  -3.28221E-08   1.14459E-07   1.43664E-08
   1.74321E-01   2.28423E-01   1.06126E+00  -7.00980E-08   4.55300E-07   8.97373E-07   1.43741E-06  -3.71223E-09   9.25439E-07  -6.03213E-06   3.86657E-06   6.14928E-05   2.34670E-05   2.35037E-05   3.22768E-05  -4.07024E-06   7.08838E-06  -2.93855E-06  -4.83674E-07   1.61650E-06   9.63949E-07   1.60477E-07  -1.05529E-06   1.28573E-06  -4.44752E-07   1.68436E-06   6.96228E-07  -1.36689E-08   4.45562E-07  -1.94643E-07  -7.22635E-07   1.97321E-07   3.32128E-07   2.09925E-09   3.80231E-07   4.49196E-07   2.46159E-07   2.61375E-07   7.67054E-08   3.37286E-08   1.48373E-07  -2.13195E-08   2.56232E-08  -1.49744E-07  -1.02064E-07  -1.46169E-07  -4.18261E-10  -1.23744E-07   2.21648E-07  -3.26671E-08  -8.68349E-08  -4.10805E-08  -1.49121E-07   9.27477E-08  -1.67867E-07  -8.09085E-08  -2.25811E-08  -1.30241E-08  -1.52722E-07   3.69253E-08  -6.55265E-08   1.74188E-08  -3.89048E-08   1.54505E-08  -2.29625E-07   3.94293E-08  -1.83078E-07   9.69683E-08  -5.87151E-09  -3.78517E-08   8.40561E-08   1.15929E-08  -5.02092E-08   7.27000E-08   5.70590E-08  -1.41600E-09   6.24464E-08   7.75210E-08  -6.29422E-08   1.74844E-08   2.03423E-07  -4.85156E-08   2.10933E-07  -6.41823E-08  -2.96839E-08  -6.02500E-08  -4.89172E-08   4.21132E-08  -1.03547E-07   8.82895E-09  -1.60861E-07   6.95295E-08  -6.21058E-08   1.48180E-09   1.27327E-07  -3.54435E-08  -1.26748E-08   3.36136E-08  -3.30048E-08   3.89302E-08   7.26618E-08   5.15235E-08  -2.75742E-08   7.63760E-08   1.14839E-07  -2.67910E-10   1.82850E-07  -8.50272E-09   4.18725E-08  -4.15547E-08   5.87318E-08  -5.58356E-08  -9.53432E-08   4.07255E-08  -1.71906E-07   3.41608E-08  -3.01115E-08   2.74314E-08  -7.81493E-08   6.72873E-08   3.38590E-08   6.72164E-08   1.54989E-07  -2.89364E-08   8.24901E-08  -7.88126E-09   8.02456E-08  -2.30689E-11   1.44375E-09  -9.94610E-08  -9.89991E-08   4.04390E-08  -1.54030E-07
   1.78850E-01   2.34048E-01   1.06444E+00  -9.93919E-08   3.85701E-07   1.23999E-06   8.79232E-07   1.94118E-08   3.10413E-07  -4.87547E-06   2.85753E-06   5.89595E-05   3.14430E-05   3.28556E-05   3.29121E-05  -1.09726E-06   8.79279E-06  -2.82012E-06   6.97768E-08   1.58698E-06   9.20950E-07  -4.84123E-07  -1.78254E-06   1.36024E-07  -4.50098E-07   1.51655E-06   2.25541E-07   8.20004E-09   6.07572E-08  -1.14085E-07  -9.21412E-07   1.70377E-07   3.07053E-07   1.82669E-09   7.42462E-08   3.84878E-07   1.85097E-08   3.64290E-07  -1.55235E-07  -1.30336E-07  -9.95722E-09  -2.97100E-08  -1.24646E-07  -7.88918E-08  -9.33375E-08  -1.71661E-07  -1.23581E-07  -1.19620E-07  -1.53176E-07   1.77226E-08  -1.02514E-07   9.87853E-08   6.80683E-08  -3.21664E-09   7.29589E-08  -4.86894E-08  -1.99951E-07   3.54460E-08  -6.07493E-08   1.98056E-07   1.23561E-07   6.29602E-08   2.27360E-07   3.57953E-08   6.24033E-08   6.39855E-08   8.21727E-08   5.59712E-08   1.25556E-07   3.36824E-08   9.78850E-08   3.77567E-08   2.38729E-07   4.91729E-08   1.58791E-07  -6.11404E-08   4.43105E-08  -5.20022E-08  -6.62694E-08   6.63940E-09  -4.02124E-08  -6.91257E-08  -4.42412E-08  -2.21820E-08  -8.19039E-08  -5.14810E-09  -3.08064E-08  -7.52434E-08  -1.70923E-07   1.72482E-09  -1.78015E-07   2.95137E-09  -5.17155E-08   1.78483E-08  -7.70478E-08   7.86188E-08   1.12586E-07   6.01621E-08   2.39697E-07   3.71868E-08   8.66063E-08  -8.68444E-08   2.10719E-08  -1.70961E-08  -8.08993E-08   3.86693E-08  -1.31767E-07  -2.36144E-08  -5.89445E-08   8.02009E-08  -3.17776E-08   5.60637E-08  -8.70721E-09  -3.08002E-08   3.42231E-08   3.40064E-08   1.26096E-08   6.59029E-09   4.93327E-08  -3.32387E-08   1.18111E-07   1.18078E-07   2.63147E-08   1.98362E-08   8.78579E-08   2.29051E-08   5.43530E-09   8.13631E-08  -6.81135E-08  -6.61794E-08   4.02127E-08  -3.70303E-08  -4.80834E-08
   1.83384E-01   2.39833E-01   1.06774E+00  -1.77093E-07   3.04319E-07   1.40376E-06  -2.79421E-07  -1.33042E-07  -2.84180E-07  -3.47098E-06   2.52869E-06   5.55814E-05   3.92841E-05   4.12587E-05   3.05514E-05   2.08539E-06   8.90018E-06  -2.01844E-06   7.42132E-07   1.59197E-06   1.03926E-06  -1.24756E-06  -2.37942E-06  -8.69480E-07  -4.72471E-07   1.40257E-06   2.69821E-07   1.33456E-07   9.59339E-08  -7.52202E-08  -1.13074E-06   1.78709E-07   1.04097E-07   1.41194E-07   1.59872E-07   4.16987E-07   2.07017E-07   4.11659E-07  -7.02204E-08  -2.10965E-07  -1.29583E-07   1.37518E-08  -5.36343E-08   6.10128E-08   8.70187E-08  -1.26427E-07   8.41404E-08  -1.53837E-08  -3.24667E-08   9.05761E-08   8.36553E-09   1.16929E-07   1.39636E-07   6.25261E-08   2.75249E-07   8.91133E-08   1.96943E-07   1.00168E-07   6.73182E-08   6.57090E-08   2.64958E-08   6.07850E-09   1.09304E-07   1.37821E-07   1.97941E-07   4.29238E-08   1.27698E-07  -7.04739E-08  -1.43935E-08  -1.09222E-07  -8.98101E-08  -5.10605E-08  -5.58702E-08  -8.75066E-08  -6.50464E-08  -7.00922E-08  -4.56094E-08  -6.09360E-10  -6.03160E-08  -1.00341E-07  -2.07598E-07  -8.82302E-08  -1.40341E-07   2.10311E-08  -2.63854E-08   1.38739E-07   2.50807E-08   8.98629E-08   9.84307E-08   8.92000E-08   1.12261E-07   5.62294E-08   5.08763E-08  -5.70073E-08   2.61117E-08   5.87013E-08   1.01890E-07   5.25999E-08   7.13143E-08   7.54427E-09   6.64432E-08   1.33178E-08   7.19198E-08  -7.71498E-08  -8.54219E-08  -1.01700E-07  -1.36740E-07  -3.74042E-08  -1.11865E-07  -1.70645E-08  -1.40899E-07   7.99912E-08   2.35336E-08   1.36107E-07   1.64046E-07   6.27122E-08   7.79274E-08   1.95112E-08   6.87233E-08  -9.19371E-08  -4.73447E-08  -9.42088E-08  -1.73367E-07  -3.86219E-08  -9.34029E-08   2.51589E-08  -8.25084E-08   5.44467E-08   4.85969E-08   1.47003E-07   1.05729E-07   5.89029E-08   1.04759E-07
   1.87920E-01   2.45644E-01   1.07113E+00  -9.20679E-08   3.41963E-07   1.74098E-06  -1.23213E-06  -4.12917E-07  -5.37536E-07  -2.06628E-06   2.47073E-06   5.17553E-05   4.65384E-05   4.82002E-05   2.64827E-05   4.97216E-06   8.01911E-06  -7.64943E-07   1.04531E-06   1.73139E-06   1.22801E-06  -1.58830E-06  -2.24018E-06  -1.54272E-06  -9.90118E-08   1.26466E-06   4.55489E-07   1.94167E-07   3.49489E-07   2.84352E-07  -1.04853E-06   3.53410E-07   1.51788E-07   3.06370E-07   2.49387E-07   3.73148E-07   3.93790E-07   6.27882E-07   2.55672E-07  -8.48221E-08   9.42550E-08   2.00579E-08  -2.38376E-08   4.01179E-08   1.63824E-07  -5.96235E-08   2.28071E-07   2.00976E-07   1.18856E-07   7.44989E-08   4.45837E-08   2.51226E-08   9.83228E-08  -3.36469E-08   2.85608E-07   9.86433E-08   2.14289E-07   1.71572E-08   1.08043E-07   5.27667E-08  -1.94473E-09  -7.24056E-08  -2.82793E-08  -7.62668E-08  -3.21691E-08  -9.57384E-08   2.65108E-08  -3.34633E-08   8.63096E-09   3.44554E-08  -1.15682E-07  -1.58646E-07  -1.09606E-07  -1.15856E-07  -1.03051E-07  -1.25205E-08  -2.47916E-08   9.40398E-08   1.06266E-08   9.53145E-08   4.33479E-08   1.16072E-07   3.88767E-08   1.10592E-07  -4.39540E-08  -5.27051E-08   7.90944E-08   1.21337E-07   1.23197E-07   1.11268E-07   1.23506E-07  -7.38590E-09   6.99948E-08  -3.86479E-08  -3.13414E-08  -1.63193E-07  -1.10602E-07  -1.51213E-07  -1.67574E-07  -1.18591E-07  -4.07229E-08   1.38534E-08  -1.82631E-08   6.56925E-08   6.81254E-10   3.29814E-08   6.04555E-08   1.09783E-07  -2.21256E-08   1.75915E-08   1.25290E-08   1.50699E-08   8.55380E-08   9.96418E-08   1.61188E-08  -8.82730E-09   5.20503E-08   3.57948E-08   9.37439E-09   3.68619E-08  -1.00025E-07  -9.04111E-08  -2.27010E-09  -1.01840E-08  -6.26554E-08  -2.56997E-08  -4.87774E-08  -8.96108E-08   7.21670E-08   1.19010E-07   2.06002E-08   9.40271E-08   6.57865E-08
   1.92460E-01   2.51321E-01   1.07457E+00   9.60139E-08   1.97590E-07   1.75270E-06  -1.92997E-06  -7.87847E-07  -8.59550E-07  -1.57248E-06   2.62714E-06   4.76449E-05   5.24433E-05   5.25100E-05   2.17530E-05   7.28349E-06   6.01348E-06  -1.14889E-07   9.09705E-07   1.84685E-06   1.13559E-06  -1.90732E-06  -1.44026E-06  -1.73314E-06   7.86009E-08   5.41049E-07   7.18925E-07   8.50050E-09   5.08799E-07   3.17627E-07  -9.21181E-07   5.60303E-07  -1.09705E-07  -5.84998E-08   3.39528E-07   1.58487E-07   3.16803E-07   3.94409E-07   5.16469E-07  -8.40958E-09   2.03578E-08  -3.67789E-07   5.32335E-10  -5.23981E-08  -3.27475E-08  -3.65988E-07   1.91803E-07   9.32682E-08   3.05184E-08  -1.49557E-07   6.38188E-08  -8.28947E-08   5.52941E-09  -1.71638E-07   7.97443E-08  -2.37274E-07   1.52534E-07  -7.05280E-08   4.35496E-08   1.33343E-08  -1.13015E-08   6.64786E-08  -2.07051E-07  -2.29268E-07  -1.70074E-09  -3.88936E-08  -8.58372E-08  -2.03491E-08   7.51019E-09   1.71509E-07  -4.40905E-08   9.90003E-08   2.22039E-08   1.08749E-07  -4.22032E-08   1.01270E-07  -4.71345E-08  -4.41784E-09   1.25513E-07   1.73720E-07   3.01209E-08   1.07799E-07   5.68412E-08   9.61660E-08   3.51923E-08   5.44126E-09  -1.86957E-09  -9.53592E-08  -2.97094E-08  -1.18990E-07   3.61202E-08  -1.05585E-07   9.15256E-08   7.14419E-08  -5.52402E-08   5.87889E-09  -8.83131E-08  -7.37391E-08  -1.13309E-08   7.65408E-08  -1.33222E-07  -9.86717E-08   5.36551E-08   8.21480E-08   1.24416E-07   1.89584E-07   4.41202E-08   8.40133E-08   8.98261E-08   8.31740E-08   6.24966E-09  -1.12970E-07  -2.94829E-08  -1.60599E-07  -3.89888E-08  -1.71863E-07  -3.59458E-08  -9.42572E-08  -5.82112E-08   2.56185E-08  -1.68159E-08   1.23538E-07  -5.67090E-09   5.81465E-08   1.94475E-08   8.28244E-08   4.32601E-08   2.18331E-08  -2.49782E-08  -9.83357E-08   7.64449E-09  -1.88116E-08  -1.73130E-08
   1.97004E-01   2.56909E-01   1.07810E+00   6.30060E-08  -2.18966E-07   1.08543E-06  -2.06161E-06  -1.12681E-06  -7.51827E-07  -1.23726E-06   2.49468E-06   4.32677E-05   5.64544E-05   5.33229E-05   1.78303E-05   8.76706E-06   3.95362E-06   5.41363E-07   1.55500E-07   1.92300E-06   4.42095E-07  -2.42913E-06  -2.82825E-07  -1.87741E-06   5.79765E-07   1.36716E-07   8.98228E-07  -1.05725E-07   3.10460E-07   4.47855E-08  -9.72241E-07   2.71766E-07   5.95371E-08  -5.49385E-08   3.80793E-07   1.64526E-07  -1.92276E-08   2.35880E-07   3.99592E-07  -3.91580E-07   3.79787E-07  -3.09454E-07  -1.17134E-08   7.58224E-08  -2.04526E-07  -2.17651E-07  -1.72804E-07  -2.04005E-07   2.18818E-07  -3.93074E-08   1.77301E-09  -1.13402E-08   5.08942E-08   1.00250E-07  -4.65854E-08  -1.84698E-07   1.89150E-07   9.95499E-08  -7.21045E-08   1.34079E-07   1.37481E-08   1.95086E-07   3.57797E-08   1.68490E-07  -7.91083E-08   5.88056E-08  -1.09658E-07   9.63080E-08  -8.86241E-08  -6.54808E-08   2.78208E-07   2.29826E-07  -5.55162E-08   7.83443E-08  -1.80324E-08   4.49875E-08  -1.67195E-08  -1.22849E-07   6.84746E-08  -1.34018E-07   7.32121E-08  -6.78661E-08   4.51541E-08  -1.23451E-07   1.65578E-07   6.13127E-08  -1.47942E-07  -1.51807E-07  -1.05592E-08  -9.89579E-08   2.18201E-08  -6.25759E-08  -3.48009E-08  -3.81371E-08   5.64575E-08   1.24163E-07  -3.01348E-08   1.14635E-07  -3.59200E-08   1.31220E-07  -5.38094E-08   4.36612E-08  -2.18356E-08  -3.58574E-08   2.42860E-08  -3.15824E-08  -1.21232E-08  -6.86205E-08   1.22965E-07   2.60195E-08   2.33903E-08   6.77929E-08  -1.00322E-07  -7.33970E-08   1.03462E-07   4.34235E-08  -1.20398E-07  -5.61823E-08  -3.07470E-08  -5.89878E-08   1.35149E-07   1.79634E-07  -3.91992E-08   5.78316E-08   5.09255E-08   8.19354E-08  -1.53282E-08   2.53622E-08  -1.02214E-07  -1.24277E-07   3.68813E-08  -9.71055E-08  -1.27378E-08
